Date	Round	Time	Name	Site	Habitat	Transect	Quadrat	Site_trans_quad	Plant_Species	FU_Bud	FU_Open	FU_Wilt	Seeds	FlowersperFU_Bud	FlowersperFU_Open	FlowersperFU_Wilt	Cross_Points	Veg_Cover	Comments	
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	3	Bodm.woo.2.3	Rubus_fruiticosus	0	0	0					2	2		
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	3	Bodm.woo.2.3	Dryopteris_sp.									1		
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	3	Bodm.woo.2.3	Lonicera_periclymenum	0	0	0					0	1		
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	4	Bodm.woo.2.4	Ilex_aquifolium	0	0	0					34	4		
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	4	Bodm.woo.2.4	Corylus_avellana	0	0	0					2	2		
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	AF	Bodm.woo.2.AF	Ajuga_reptans									1		
11/05/2015	2	16:05	NED	Bodmin_Moor	woodland	2	AF	Bodm.woo.2.AF	Stellaria_holostea									1		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	1	Bodm.woo.3.1	Dryopteris_sp.									1		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	2	Bodm.woo.3.2	Ilex_aquifolium	14	7	0						3		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	3	Bodm.woo.3.3	Ilex_aquifolium	0	0	0					1	1		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	4	Bodm.woo.3.4	Lonicera_periclymenum	0	0	0					6	2		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	4	Bodm.woo.3.4	Rubus_fruiticosus	0	0	0					2	2		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	4	Bodm.woo.3.4	Dryopteris_sp.									1		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	4	Bodm.woo.3.4	Hedera_helix	0	0	0					2	2		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	4	Bodm.woo.3.4	Ilex_aquifolium	37	0	0					20	3		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	AF	Bodm.woo.3.AF	Fagus_sylvatica									2		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	AF	Bodm.woo.3.AF	Vaccinium_myrtillus									2		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	AF	Bodm.woo.3.AF	Oxalis_acetosella									3		
11/05/2015	2	16:45	NED	Bodmin_Moor	woodland	3	AF	Bodm.woo.3.AF	Quercus_robur									1		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	1	Bodm.scr.3.1	Grass									4	2_Species	
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	1	Bodm.scr.3.1	Viola_reichenbachiana	0	1	0					11	2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	1	Bodm.scr.3.1	Dryopteris_sp.									2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	1	Bodm.scr.3.1	Potentilla_erecta	4	0	0					2	2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	1	Bodm.scr.3.1	Crataegus_monogyna	0	0	0					28	4		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	2	Bodm.scr.3.2	Grass									4	2_Species	
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	2	Bodm.scr.3.2	Viola_reichenbachiana	0	0	0					13	2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	2	Bodm.scr.3.2	Luzula_campestris	0	0	3					2	2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	3	Bodm.scr.3.3	Dryopteris_sp.									2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	3	Bodm.scr.3.3	Potentilla_erecta	0	0	0					0	1		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	4	Bodm.scr.3.4	Potentilla_erecta	0	0	0					3	2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	4	Bodm.scr.3.4	Hyacinthoides_non-scripta	22	0	0					0	2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	4	Bodm.scr.3.4	Dryopteris_sp.									2		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	AF	Bodm.scr.3.AF	Quercus_robur									1		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	AF	Bodm.scr.3.AF	Anemone_nemorosa									1		
12/05/2015	2	10:55	NED	Bodmin_Moor	scrub	3	AF	Bodm.scr.3.AF	Ulex_europaeus									1		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	1	Bodm.scr.2.1	Anemone_nemorosa	0	0	0					3	2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	1	Bodm.scr.2.1	Grass									3	2_Species	
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	1	Bodm.scr.2.1	Dryopteris_sp.									2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	1	Bodm.scr.2.1	Rubus_fruiticosus	0	0	0					0	1		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	2	Bodm.scr.2.2	Anemone_nemorosa	0	0	3					14	3		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	2	Bodm.scr.2.2	Grass									3		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	2	Bodm.scr.2.2	Luzula_campestris	0	1	2					4	2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	3	Bodm.scr.2.3	Dryopteris_sp.									2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	3	Bodm.scr.2.3	Anemone_nemorosa	0	2	0					3	2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Potentilla_erecta	10	0	0					16	3		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Anemone_nemorosa	0	6	0					7	2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Grass									4	3_Species	
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Luzula_campestris	0	1	11					3	2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Hyacinthoides_non-scripta	1	2	0					2	2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Dryopteris_sp.									2		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	4	Bodm.scr.2.4	Veronica_officinalis	0	0	0					0	1		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	AF	Bodm.scr.2.AF	Ulex_europaeus									1		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	AF	Bodm.scr.2.AF	Quercus_robur									1		
12/05/2015	2	11:20	NED	Bodmin_Moor	scrub	2	AF	Bodm.scr.2.AF	Teucrium_scorodonia									1		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	1	Bodm.scr.1.1	Grass									4	2_Species	
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	1	Bodm.scr.1.1	Potentilla_erecta	11	0	0					7	2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	1	Bodm.scr.1.1	Luzula_campestris	0	0	4					2	2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	1	Bodm.scr.1.1	Anemone_nemorosa	0	0	0					8	2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	2	Bodm.scr.1.2	Viola_reichenbachiana	0	3	0					17	2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	2	Bodm.scr.1.2	Potentilla_erecta	24	0	0					11	2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	2	Bodm.scr.1.2	Grass									3	2_Species	
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	2	Bodm.scr.1.2	Crataegus_monogyna	32	0	0					26	4		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	2	Bodm.scr.1.2	Dryopteris_sp.									2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	3	Bodm.scr.1.3	Bare_ground_only											
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	4	Bodm.scr.1.4	Hyacinthoides_non-scripta	17	0	0					3	2		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	4	Bodm.scr.1.4	Dryopteris_sp.									1		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	AF	Bodm.scr.1.AF	Ulex_europaeus									1		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	AF	Bodm.scr.1.AF	Quercus_robur									1		
12/05/2015	2	11:45	NED	Bodmin_Moor	scrub	1	AF	Bodm.scr.1.AF	Aethusa_cynapium									1		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	1	Fore.woo.6.1	Vaccinium_myrtillus	0	0	0					3	2		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	1	Fore.woo.6.1	Grass									1	1_Species	
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	2	Fore.woo.6.2	Fagus_sylvatica	0	0	0					22	3		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	2	Fore.woo.6.2	Hyacinthoides_non-scripta	0	0	0					0	1		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	3	Fore.woo.6.3	Grass									1	1_Species	
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	3	Fore.woo.6.3	Fagus_sylvatica	0	0	0					2	2		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	4	Fore.woo.6.4	Grass									1	1_Species	
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	AF	Fore.woo.6.AF	Ilex_aquifolium									2		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	AF	Fore.woo.6.AF	Stellaria_holostea									2		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	AF	Fore.woo.6.AF	Rubus_fruiticosus									1		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	AF	Fore.woo.6.AF	Luzula_campestris									1		
13/05/2015	2	13:20	NED	Forest_of_Dean	woodland	6	AF	Fore.woo.6.AF	Lysimachia_nemorum									1		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	1	Fore.woo.4.1	Rubus_fruiticosus	0	0	0					0	1		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	2	Fore.woo.4.2	Rubus_fruiticosus	0	0	0					0	1		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	3	Fore.woo.4.3	Fagus_sylvatica	0	0	0					11	2		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	4	Fore.woo.4.4	Fagus_sylvatica	0	0	0					28	4		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	AF	Fore.woo.4.AF	Hyacinthoides_non-scripta									2		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	AF	Fore.woo.4.AF	Stellaria_holostea									1		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	AF	Fore.woo.4.AF	Quercus_robur									1		
13/05/2015	2	13:55	NED	Forest_of_Dean	woodland	4	AF	Fore.woo.4.AF	Vaccinium_myrtillus									1		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	1	Fore.woo.3.1	Grass									3	2_Species	
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	1	Fore.woo.3.1	Quercus_robur	0	0	0					1	1		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	1	Fore.woo.3.1	Anemone_nemorosa	0	0	0					2	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	1	Fore.woo.3.1	Rubus_fruiticosus	0	0	0					1	1		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	1	Fore.woo.3.1	Ilex_aquifolium	0	0	0					0	1		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	1	Fore.woo.3.1	Hyacinthoides_non-scripta	0	0	0					0	1		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Anemone_nemorosa	0	0	0					18	3		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Potentilla_erecta	0	0	0					9	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Viola_riviniana	4	0	0					5	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Hyacinthoides_non-scripta	14	2	0					6	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Quercus_robur	0	0	0					2	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Grass									4	3_Species	
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	2	Fore.woo.3.2	Medicago_lupulina	0	0	0		0	0	0	2	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Euphorbia_amygdaloides	0	160	0		2	1	0	12	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Dryopteris_sp.									2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Grass									4		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Rubus_fruiticosus	0	0	0					3	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Potentilla_erecta	14	1	0					8	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Lysimachia_nemorum	6	2	0					2	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	3	Fore.woo.3.3	Anemone_nemorosa	0	0	0					14	2		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	4	Fore.woo.3.4	Grass									2	1_Species	
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	4	Fore.woo.3.4	Fagus_sylvatica	0	0	0					36	4		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	4	Fore.woo.3.4	Hyacinthoides_non-scripta	0	0	0					0	1		
13/05/2015	2	15:05	NED	Forest_of_Dean	woodland	3	AF	Fore.woo.3.AF	Betula_pendula									2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	1	Fore.woo.5.1	Quercus_robur	0	0	0					1	1		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	1	Fore.woo.5.1	Hyacinthoides_non-scripta	7	3	0						2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	1	Fore.woo.5.1	Grass									2	2_Species	
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	1	Fore.woo.5.1	Oxalis_acetosella	0	0	0					0	1		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	2	Fore.woo.5.2	Fagus_sylvatica	0	0	0					29	3		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	2	Fore.woo.5.2	Hyacinthoides_non-scripta	17	9	0					9	2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	2	Fore.woo.5.2	Rubus_fruiticosus	0	0	0					4	2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	2	Fore.woo.5.2	Grass									2	2_Species	
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	3	Fore.woo.5.3	Sedge									3		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	3	Fore.woo.5.3	Hyacinthoides_non-scripta	8	5	0					8	2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	3	Fore.woo.5.3	Grass									2	2_Species	
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	3	Fore.woo.5.3	Quercus_robur	0	0	0					1	1		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	3	Fore.woo.5.3	Rubus_fruiticosus	0	0	0					2	2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	4	Fore.woo.5.4	Sedge									2	1_Species	
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	AF	Fore.woo.5.AF	Luzula_campestris									1		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	AF	Fore.woo.5.AF	Stellaria_holostea									2		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	AF	Fore.woo.5.AF	Pinus_nigra									1		
13/05/2015	2	14:25	NED	Forest_of_Dean	woodland	5	AF	Fore.woo.5.AF	Vaccinium_myrtillus									1		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	1	Fore.woo.2.1	Grass									2	1_Species	
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	2	Fore.woo.2.2	Fagus_sylvatica	0	0	0					36	4		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	3	Fore.woo.2.3	Rubus_fruiticosus	0	0	0					2	2		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	3	Fore.woo.2.3	Sedge									2		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	3	Fore.woo.2.3	Grass									2	1_Species	
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	3	Fore.woo.2.3	Hedera_helix	0	0	0					0	1		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	4	Fore.woo.2.4	Grass									2	1_Species	
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	4	Fore.woo.2.4	Fagus_sylvatica	0	0	0					2	2		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	AF	Fore.woo.2.AF	Larix_decidua									2	Not_sure_of_species_level_ID	
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	AF	Fore.woo.2.AF	Ilex_aquifolium									2		
13/05/2015	2	15:50	NED	Forest_of_Dean	woodland	2	AF	Fore.woo.2.AF	Hyacinthoides_non-scripta									2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	1	Fore.woo.1.1	Corylus_avellana	0	0	0					20	3		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	2	Fore.woo.1.2	Rubus_fruiticosus	0	0	0					2	2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	2	Fore.woo.1.2	Dryopteris_sp.									2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	2	Fore.woo.1.2	Betula_pendula	0	0	0					1	1		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	2	Fore.woo.1.2	Quercus_robur	0	0	0					12	2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	3	Fore.woo.1.3	Dryopteris_sp.									2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	4	Fore.woo.1.4	Hedera_helix								2	2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	AF	Fore.woo.1.AF	Hyacinthoides_non-scripta									2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	AF	Fore.woo.1.AF	Ilex_aquifolium									2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	AF	Fore.woo.1.AF	Vaccinium_myrtillus									2		
13/05/2015	2	16:10	NED	Forest_of_Dean	woodland	1	AF	Fore.woo.1.AF	Fagus_sylvatica									2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Grass									4	3_Species	
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Sedge									2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Vaccinium_myrtillus	0	0	0					1	1		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	2	Hadd.scr.2.2	Vaccinium_myrtillus	4	2	0					11	2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	2	Hadd.scr.2.2	Grass									3	2_Species	
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	2	Hadd.scr.2.2	Betula_pendula	0	0	0					30	4		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Vaccinium_myrtillus	4	3	6					7	2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Grass									2	2_Species	
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Rubus_fruiticosus	0	0	0					2	2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	4	Hadd.scr.2.4	Betula_pendula	0	0	0					26	3		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	4	Hadd.scr.2.4	Grass									4	3_Species	
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	4	Hadd.scr.2.4	Vaccinium_myrtillus	6	2	3					3	2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	AF	Hadd.scr.2.AF	Potentilla_erecta									1		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	AF	Hadd.scr.2.AF	Ulex_europaeus									2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	AF	Hadd.scr.2.AF	Erica_cinerea									2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	AF	Hadd.scr.2.AF	Erica_tetralix									2		
07/05/2015	2	14:45	NED	Haddon_Hill	scrub	2	AF	Hadd.scr.2.AF	Rhododendron_ponticum									1		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	1	Hadd.scr.1.1	Ulex_europaeus	0	0	0					25	3		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	1	Hadd.scr.1.1	Grass									4	3_Species	
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	1	Hadd.scr.1.1	Erica_tetralix	0	0	4		0	0	16	2	2		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	2	Hadd.scr.1.2	Betula_pendula	0	0	0					6	2		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	2	Hadd.scr.1.2	Grass									4	2_Species	
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	2	Hadd.scr.1.2	Ulex_europaeus	0	0	0					4	2		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	2	Hadd.scr.1.2	Calluna_vulgaris	0	0	0					2	2		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Erica_tetralix	0	0	3		0	0	17		2		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Ulex_europaeus	0	0	0					34	4		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Grass									3	2_Species	
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Calluna_vulgaris	0	0	0					1	1		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	4	Hadd.scr.1.4	Ulex_europaeus	0	0	0					29	4		
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	4	Hadd.scr.1.4	Grass									2	1_Species	
08/05/2015	2	11:45	NED	Haddon_Hill	scrub	1	AF	Hadd.scr.1.AF	Vaccinium_myrtillus									1		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Grass									4	2_Species	
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Ulex_europaeus	0	0	0					4	2		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Erica_tetralix	0	0	1		0	0	6	1	2		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Ulex_europaeus	0	0	0					15	3		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Grass									3	2_Species	
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Vaccinium_myrtillus	0	0	0					0	1		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Calluna_vulgaris	0	0	0					11	2		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Ulex_europaeus	0	0	0					36	4		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Erica_tetralix	0	0	13		0	0	12	10	2		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Grass									2	1_Species	
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Erica_cinerea	0	0	0					22	3		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Ulex_europaeus	0	0	0					30	4		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Grass									2	2_Species	
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	AF	Hadd.hea.2.AF	Betula_pendula									1		
08/05/2015	2	12:10	NED	Haddon_Hill	heathland	2	AF	Hadd.hea.2.AF	Polygala_serpyllifolia									1		
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	1	Hadd.hea.1.1	Grass									4	2_Species	
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	2	Hadd.hea.1.2	Grass									4	2_Species	
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	3	Hadd.hea.1.3	Vaccinium_myrtillus	12	42	16					14	2		
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	3	Hadd.hea.1.3	Ulex_europaeus	0	0	0					7	2		
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	4	Hadd.hea.1.4	Ulex_europaeus	0	0	0					18	3		
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	4	Hadd.hea.1.4	Vaccinium_myrtillus	39	68	27					21	2		
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	4	Hadd.hea.1.4	Grass									3	2_Species	
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	AF	Hadd.hea.1.AF	Betula_pendula									3		
08/05/2015	2	12:40	NED	Haddon_Hill	heathland	1	AF	Hadd.hea.1.AF	Erica_cinerea									2		
08/05/2015	2	13:30	NED	Haddon_Hill	woodland	2	1	Hadd.woo.2.1	Quercus_robur	0	0	0					1	1		
08/05/2015	2	13:30	NED	Haddon_Hill	woodland	2	2	Hadd.woo.2.2	Hyacinthoides_non-scripta	0	0	0						1		
08/05/2015	2	13:30	NED	Haddon_Hill	woodland	2	2	Hadd.woo.2.2	Rubus_fruiticosus	0	0	0					0	1		
08/05/2015	2	13:30	NED	Haddon_Hill	woodland	2	3	Hadd.woo.2.3	Oxalis_acetosella	0	1	0					2	2		
08/05/2015	2	13:30	NED	Haddon_Hill	woodland	2	3	Hadd.woo.2.3	Fagus_sylvatica	0	0	0					1	2		
08/05/2015	2	13:30	NED	Haddon_Hill	woodland	2	4	Hadd.woo.2.4	NA										only_saplings_and_leaf_litter	
08/05/2015	2	13:50	NED	Haddon_Hill	woodland	1	1	Hadd.woo.1.1	Fagus_sylvatica	0	0	0					7	2		
08/05/2015	2	13:50	NED	Haddon_Hill	woodland	1	2	Hadd.woo.1.2	Vaccinium_myrtillus	0	0	0					2	2		
08/05/2015	2	13:50	NED	Haddon_Hill	woodland	1	2	Hadd.woo.1.2	Quercus_robur	0	0	0					0	1		
