SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8
404,0.5,0.25,1,0.8965517,0.8103448,0.7241379,0.5344828,0.5,0.3448276,0.2241379,0
405,0.5,0.25,1,0.8793103,0.8103448,0.6896552,0.6206897,0.5689655,0.3448276,0.137931,0
406,0.5,0.25,1,0.9655172,0.9137931,0.8103448,0.7413793,0.6034483,0.4137931,0.2241379,0
407,0.5,0.25,1,0.8793103,0.862069,0.7758621,0.6896552,0.5517241,0.3275862,0.2068966,0
408,0.5,0.25,1,0.9310345,0.862069,0.6551724,0.5517241,0.362069,0.2758621,0.03448276,0
409,0.5,0.25,1,0.8965517,0.8275862,0.7413793,0.6896552,0.5689655,0.3275862,0.2068966,0
410,0.5,0.25,1,0.9137931,0.7413793,0.6034483,0.5,0.3965517,0.2931034,0.06896552,0
411,0.5,0.25,1,0.8275862,0.7586207,0.6034483,0.5689655,0.362069,0.3275862,0.1551724,0
412,0.5,0.25,1,0.7931034,0.6896552,0.6034483,0.5172414,0.3793103,0.2586207,0.03448276,0
413,0.5,0.25,1,0.862069,0.7068966,0.6896552,0.6034483,0.4827586,0.3793103,0.137931,0
414,0.5,0.25,1,0.8793103,0.7241379,0.6551724,0.6206897,0.4655172,0.4310345,0.1551724,0
415,0.5,0.25,1,0.7931034,0.7241379,0.6551724,0.6034483,0.4827586,0.3793103,0.2241379,0
416,0.5,0.25,1,0.8965517,0.6896552,0.5,0.4137931,0.2931034,0.1724138,0.137931,0
417,0.5,0.25,1,0.8448276,0.7758621,0.7241379,0.6896552,0.5862069,0.3793103,0.2241379,0
418,0.5,0.25,1,0.9482759,0.7931034,0.5862069,0.4310345,0.362069,0.2068966,0.05172414,0
419,0.5,0.25,1,0.7931034,0.7068966,0.5689655,0.5344828,0.4482759,0.3103448,0.1896552,0
420,0.5,0.25,1,0.9482759,0.8448276,0.7241379,0.5,0.3793103,0.1551724,0.03448276,0
421,0.5,0.25,1,0.862069,0.7413793,0.6206897,0.5344828,0.4137931,0.3793103,0.1551724,0
422,0.5,0.25,1,0.9310345,0.8275862,0.7068966,0.6034483,0.5,0.2758621,0.05172414,0
423,0.5,0.25,1,0.8793103,0.8275862,0.7413793,0.7068966,0.5517241,0.3793103,0.1551724,0
424,0.5,0.25,1,0.9310345,0.8103448,0.6551724,0.4827586,0.2586207,0.1551724,0.1206897,0
425,0.5,0.25,1,0.862069,0.8103448,0.6551724,0.4482759,0.3275862,0.1724138,0.137931,0
426,0.5,0.25,1,0.9310345,0.8275862,0.6034483,0.4827586,0.3793103,0.1551724,0.03448276,0
427,0.5,0.25,1,0.9137931,0.8103448,0.6896552,0.5517241,0.4137931,0.1724138,0.06896552,0
428,0.5,0.25,1,0.9655172,0.8275862,0.7758621,0.637931,0.5689655,0.5,0.2413793,0
429,0.5,0.25,1,0.8965517,0.6896552,0.5689655,0.4827586,0.3103448,0.2758621,0.1206897,0
430,0.5,0.25,1,0.8965517,0.8448276,0.7241379,0.6896552,0.5172414,0.3103448,0.1724138,0
431,0.5,0.25,1,0.9310345,0.8275862,0.6034483,0.4827586,0.3448276,0.2758621,0.2241379,0
432,0.5,0.25,1,0.8448276,0.637931,0.6034483,0.5517241,0.4655172,0.3275862,0.2413793,0
433,0.5,0.25,1,0.9310345,0.7758621,0.7241379,0.6896552,0.4827586,0.3793103,0.1724138,0
434,0.5,0.25,1,0.8793103,0.862069,0.7586207,0.6724138,0.4482759,0.3793103,0.1724138,0
435,0.5,0.25,1,0.9310345,0.7758621,0.6551724,0.5689655,0.3965517,0.1724138,0.1206897,0
436,0.5,0.25,1,0.8965517,0.6896552,0.6206897,0.5862069,0.4310345,0.2758621,0.137931,0
437,0.5,0.25,1,0.9655172,0.7586207,0.7068966,0.5689655,0.4655172,0.362069,0.1724138,0
438,0.5,0.25,1,0.8275862,0.6724138,0.637931,0.6034483,0.5,0.2931034,0.1551724,0
439,0.5,0.25,1,0.9310345,0.7586207,0.6724138,0.4482759,0.3103448,0.2586207,0.1206897,0
440,0.5,0.25,1,0.8965517,0.8448276,0.7068966,0.5172414,0.3793103,0.3275862,0.2413793,0
441,0.5,0.25,1,0.7931034,0.7068966,0.6034483,0.4310345,0.3793103,0.2931034,0.1551724,0
442,0.5,0.25,1,0.8793103,0.7931034,0.5862069,0.5517241,0.4482759,0.3275862,0.137931,0
443,0.5,0.25,1,0.9137931,0.7241379,0.637931,0.5517241,0.3793103,0.3275862,0.1206897,0
444,0.5,0.25,1,0.9310345,0.8103448,0.7068966,0.5517241,0.4137931,0.362069,0.2586207,0
445,0.5,0.25,1,0.9482759,0.8448276,0.8103448,0.7586207,0.5862069,0.4655172,0.2241379,0
446,0.5,0.25,1,0.9310345,0.8448276,0.637931,0.5,0.362069,0.1724138,0.137931,0
447,0.5,0.25,1,0.8965517,0.7241379,0.6034483,0.5689655,0.4655172,0.3448276,0.1206897,0
448,0.5,0.25,1,0.9482759,0.9137931,0.8103448,0.7068966,0.4827586,0.362069,0.1206897,0
449,0.5,0.25,1,0.9827586,0.7758621,0.7413793,0.6551724,0.5172414,0.4482759,0.2413793,0
450,0.5,0.25,1,0.9310345,0.7241379,0.5689655,0.5344828,0.4827586,0.2931034,0.1551724,0
451,0.5,0.25,1,0.9310345,0.8103448,0.5862069,0.4655172,0.2931034,0.1551724,0.03448276,0
452,0.5,0.25,1,0.9137931,0.8965517,0.7931034,0.6551724,0.5344828,0.4137931,0.1896552,0
453,0.5,0.25,1,0.9310345,0.7931034,0.6896552,0.6551724,0.4482759,0.3793103,0.2241379,0
454,0.5,0.25,1,0.9310345,0.7241379,0.5862069,0.3965517,0.2758621,0.1206897,0.0862069,0
455,0.5,0.25,1,0.7931034,0.6724138,0.6206897,0.5,0.4655172,0.2586207,0.1206897,0
456,0.5,0.25,1,0.7931034,0.7586207,0.7068966,0.5862069,0.4137931,0.2586207,0.1206897,0
457,0.5,0.25,1,0.8793103,0.7586207,0.6551724,0.4655172,0.3793103,0.2931034,0.03448276,0
458,0.5,0.25,1,0.9482759,0.8103448,0.7758621,0.7068966,0.637931,0.3965517,0.2758621,0
459,0.5,0.25,1,0.8965517,0.6896552,0.5517241,0.4482759,0.3275862,0.1724138,0.03448276,0
460,0.5,0.25,1,0.8965517,0.7931034,0.6724138,0.5344828,0.3793103,0.2586207,0.03448276,0
461,0.5,0.25,1,0.9137931,0.8793103,0.6551724,0.5862069,0.4482759,0.3275862,0.137931,0
462,0.5,0.25,1,0.862069,0.7931034,0.7758621,0.5689655,0.3965517,0.3275862,0.2241379,0
463,0.5,0.25,1,0.9482759,0.8275862,0.6896552,0.5689655,0.3793103,0.1551724,0.05172414,0
464,0.5,0.25,1,0.862069,0.7758621,0.6724138,0.5517241,0.5172414,0.3103448,0.137931,0
465,0.5,0.25,1,0.9137931,0.6896552,0.6034483,0.5172414,0.4137931,0.2931034,0.2413793,0
466,0.5,0.25,1,0.9655172,0.7586207,0.6896552,0.6034483,0.5,0.3965517,0.2586207,0
467,0.5,0.25,1,0.9310345,0.8448276,0.6724138,0.5,0.362069,0.3275862,0.2758621,0
468,0.5,0.25,1,0.9137931,0.8793103,0.7413793,0.6551724,0.5,0.3965517,0.1724138,0
469,0.5,0.25,1,0.9137931,0.8103448,0.6034483,0.5344828,0.3103448,0.2241379,0.03448276,0
470,0.5,0.25,1,0.9137931,0.7931034,0.6551724,0.6206897,0.5172414,0.3965517,0.1551724,0
471,0.5,0.25,1,0.9310345,0.862069,0.8103448,0.7586207,0.5862069,0.3793103,0.1551724,0
472,0.5,0.25,1,0.8965517,0.8275862,0.6206897,0.5517241,0.5172414,0.362069,0.2241379,0
473,0.5,0.25,1,0.9137931,0.8275862,0.7068966,0.5689655,0.362069,0.2758621,0.05172414,0
474,0.5,0.25,1,0.7931034,0.6724138,0.6034483,0.4137931,0.2758621,0.1551724,0.03448276,0
475,0.5,0.25,1,0.9655172,0.8793103,0.7241379,0.6206897,0.3793103,0.3448276,0.1206897,0
476,0.5,0.25,1,0.8965517,0.862069,0.7586207,0.5517241,0.4655172,0.3965517,0.1551724,0
477,0.5,0.25,1,0.9310345,0.8103448,0.7241379,0.5689655,0.3965517,0.2931034,0.03448276,0
478,0.5,0.25,1,0.9827586,0.9655172,0.862069,0.7931034,0.6206897,0.5172414,0.2413793,0
479,0.5,0.25,1,0.8965517,0.862069,0.7413793,0.6034483,0.4655172,0.3275862,0.2241379,0
480,0.5,0.25,1,0.8793103,0.7758621,0.7413793,0.5517241,0.4310345,0.2586207,0.2241379,0
481,0.5,0.25,1,0.8793103,0.7068966,0.6724138,0.5862069,0.3793103,0.2586207,0.1034483,0
482,0.5,0.25,1,0.8965517,0.6896552,0.6551724,0.5862069,0.5172414,0.4137931,0.2413793,0
483,0.5,0.25,1,0.9137931,0.8275862,0.7931034,0.7068966,0.5689655,0.3793103,0.1551724,0
484,0.5,0.25,1,0.9137931,0.7068966,0.6551724,0.5344828,0.4827586,0.3793103,0.1206897,0
485,0.5,0.25,1,0.862069,0.6551724,0.5,0.4655172,0.2758621,0.2413793,0.1206897,0
486,0.5,0.25,1,0.862069,0.8103448,0.7241379,0.6551724,0.6034483,0.3965517,0.2413793,0
487,0.5,0.25,1,0.9137931,0.7758621,0.7413793,0.6034483,0.3965517,0.3103448,0.1551724,0
488,0.5,0.25,1,0.8793103,0.6724138,0.5862069,0.4137931,0.2241379,0.137931,0.1034483,0
489,0.5,0.25,1,0.9310345,0.8793103,0.7586207,0.6551724,0.4482759,0.2586207,0.1206897,0
490,0.5,0.25,1,0.9310345,0.8275862,0.7931034,0.6034483,0.4137931,0.2586207,0.2241379,0
491,0.5,0.25,1,0.8793103,0.7931034,0.7758621,0.6724138,0.5862069,0.4655172,0.2068966,0
492,0.5,0.25,1,0.8448276,0.7586207,0.7068966,0.5517241,0.3448276,0.2931034,0.1896552,0
493,0.5,0.25,1,0.9310345,0.7586207,0.6724138,0.5,0.4655172,0.362069,0.2241379,0
494,0.5,0.25,1,0.7931034,0.6896552,0.5517241,0.4482759,0.3275862,0.1896552,0.137931,0
495,0.5,0.25,1,0.7931034,0.7586207,0.6724138,0.5,0.4482759,0.3275862,0.2068966,0
496,0.5,0.25,1,0.8965517,0.7758621,0.5689655,0.5172414,0.3275862,0.2931034,0.1896552,0
497,0.5,0.25,1,0.9137931,0.7931034,0.637931,0.5,0.4655172,0.3793103,0.1551724,0
498,0.5,0.25,1,0.9137931,0.7241379,0.5172414,0.362069,0.2758621,0.1724138,0.1034483,0
499,0.5,0.25,1,0.7931034,0.6724138,0.5862069,0.4827586,0.4137931,0.362069,0.1896552,0
500,0.5,0.25,1,0.9482759,0.7931034,0.7068966,0.5689655,0.3793103,0.1551724,0.03448276,0
1,0.5,0.5,1,0.9137931,0.8448276,0.7931034,0.6724138,0.6206897,0.5689655,0.2241379,0
2,0.5,0.5,1,0.9482759,0.9310345,0.8793103,0.7586207,0.5862069,0.3448276,0.2413793,0
3,0.5,0.5,1,0.9310345,0.8965517,0.8275862,0.6206897,0.5344828,0.3103448,0.2068966,0
4,0.5,0.5,1,0.9310345,0.8275862,0.8103448,0.7241379,0.6551724,0.4482759,0.3275862,0
5,0.5,0.5,1,0.9655172,0.8448276,0.7758621,0.6896552,0.5344828,0.4137931,0.2758621,0
6,0.5,0.5,1,0.9310345,0.8103448,0.7241379,0.5,0.4137931,0.2758621,0.05172414,0
7,0.5,0.5,1,0.9482759,0.8965517,0.7758621,0.6724138,0.4655172,0.3965517,0.2758621,0
8,0.5,0.5,1,0.9137931,0.8793103,0.6551724,0.5689655,0.4482759,0.3275862,0.2068966,0
9,0.5,0.5,1,0.8448276,0.7931034,0.7413793,0.6724138,0.4655172,0.4137931,0.2413793,0
10,0.5,0.5,1,0.7931034,0.7413793,0.637931,0.6034483,0.5172414,0.4310345,0.3103448,0
11,0.5,0.5,1,0.9827586,0.9482759,0.9137931,0.7586207,0.5,0.3793103,0.2413793,0
12,0.5,0.5,1,0.9137931,0.8448276,0.7586207,0.7241379,0.5172414,0.4655172,0.2586207,0
13,0.5,0.5,1,0.9137931,0.862069,0.8448276,0.637931,0.6206897,0.4655172,0.3793103,0
14,0.5,0.5,1,0.8793103,0.7931034,0.6896552,0.5172414,0.3103448,0.1724138,0.06896552,0
15,0.5,0.5,1,0.9827586,0.9310345,0.8103448,0.7068966,0.6724138,0.4827586,0.2586207,0
16,0.5,0.5,1,0.9482759,0.862069,0.7586207,0.7068966,0.5862069,0.3448276,0.1206897,0
17,0.5,0.5,1,0.9137931,0.7068966,0.6724138,0.6034483,0.4310345,0.362069,0.2413793,0
18,0.5,0.5,1,0.9310345,0.8103448,0.7068966,0.5862069,0.362069,0.3275862,0.137931,0
19,0.5,0.5,1,0.9137931,0.8275862,0.7586207,0.5172414,0.4655172,0.2758621,0.1206897,0
20,0.5,0.5,1,0.9827586,0.9310345,0.8103448,0.7586207,0.637931,0.5172414,0.2758621,0
21,0.5,0.5,1,0.9482759,0.7241379,0.6034483,0.5517241,0.4655172,0.2758621,0.03448276,0
22,0.5,0.5,1,0.9137931,0.8793103,0.8103448,0.7068966,0.5689655,0.3448276,0.03448276,0
23,0.5,0.5,1,0.8965517,0.862069,0.7586207,0.6034483,0.5689655,0.5,0.2758621,0
24,0.5,0.5,1,0.9482759,0.7413793,0.6724138,0.5862069,0.5344828,0.4310345,0.1206897,0
25,0.5,0.5,1,0.9655172,0.9137931,0.7068966,0.6724138,0.5172414,0.3965517,0.2241379,0
26,0.5,0.5,1,0.9137931,0.8448276,0.7241379,0.5172414,0.3965517,0.1551724,0.0862069,0
27,0.5,0.5,1,0.9655172,0.8793103,0.8275862,0.6724138,0.5344828,0.3103448,0.2758621,0
28,0.5,0.5,1,0.9310345,0.7241379,0.6034483,0.4482759,0.3275862,0.2931034,0.1724138,0
29,0.5,0.5,1,0.9137931,0.7758621,0.6896552,0.5862069,0.4137931,0.362069,0.1206897,0
30,0.5,0.5,1,0.9310345,0.862069,0.7586207,0.6896552,0.4827586,0.3793103,0.362069,0
31,0.5,0.5,1,0.9310345,0.8965517,0.6896552,0.6206897,0.4655172,0.2413793,0.1206897,0
32,0.5,0.5,1,0.9655172,0.8965517,0.8793103,0.7758621,0.5689655,0.4827586,0.2413793,0
33,0.5,0.5,1,0.9310345,0.8965517,0.7586207,0.5689655,0.362069,0.1724138,0.05172414,0
34,0.5,0.5,1,0.9310345,0.8793103,0.7413793,0.637931,0.5862069,0.4655172,0.2413793,0
35,0.5,0.5,1,0.9137931,0.7068966,0.637931,0.5862069,0.5172414,0.4655172,0.3275862,0
36,0.5,0.5,1,0.9137931,0.862069,0.7241379,0.5172414,0.3793103,0.2758621,0.03448276,0
37,0.5,0.5,1,0.9655172,0.7586207,0.7413793,0.637931,0.5172414,0.3793103,0.1896552,0
38,0.5,0.5,1,0.9482759,0.8275862,0.7413793,0.637931,0.5517241,0.3275862,0.137931,0
39,0.5,0.5,1,0.7931034,0.6896552,0.6206897,0.5344828,0.5,0.3965517,0.3103448,0
40,0.5,0.5,1,0.8965517,0.8793103,0.7931034,0.7241379,0.5172414,0.3103448,0.2241379,0
41,0.5,0.5,1,0.9137931,0.8448276,0.637931,0.5344828,0.4655172,0.4310345,0.3103448,0
42,0.5,0.5,1,0.9137931,0.8448276,0.7586207,0.7413793,0.6551724,0.5689655,0.3275862,0
43,0.5,0.5,1,0.9827586,0.9482759,0.8793103,0.862069,0.6551724,0.4310345,0.3275862,0
44,0.5,0.5,1,0.9482759,0.7413793,0.7068966,0.6034483,0.5,0.3448276,0.2241379,0
45,0.5,0.5,1,0.8965517,0.862069,0.7931034,0.7586207,0.637931,0.5517241,0.3103448,0
46,0.5,0.5,1,0.7931034,0.7758621,0.6724138,0.637931,0.5517241,0.4482759,0.3793103,0
47,0.5,0.5,1,0.9310345,0.862069,0.7586207,0.7068966,0.5,0.4482759,0.3448276,0
48,0.5,0.5,1,0.9482759,0.7931034,0.7413793,0.637931,0.6034483,0.3448276,0.2241379,0
49,0.5,0.5,1,0.7931034,0.7413793,0.7241379,0.6034483,0.4827586,0.3965517,0.2758621,0
50,0.5,0.5,1,0.9482759,0.8448276,0.7241379,0.5,0.3793103,0.2413793,0.2068966,0
51,0.5,0.5,1,0.9655172,0.7586207,0.7068966,0.6206897,0.5862069,0.5,0.3275862,0
52,0.5,0.5,1,0.9827586,0.8965517,0.8275862,0.7931034,0.5862069,0.5,0.2586207,0
53,0.5,0.5,1,0.9137931,0.8103448,0.7931034,0.5862069,0.5,0.362069,0.2758621,0
54,0.5,0.5,1,0.9482759,0.8275862,0.7068966,0.4827586,0.2758621,0.2241379,0.1034483,0
55,0.5,0.5,1,0.9137931,0.862069,0.7413793,0.7241379,0.5172414,0.3793103,0.3103448,0
56,0.5,0.5,1,0.9655172,0.8448276,0.7931034,0.637931,0.5344828,0.3103448,0.03448276,0
57,0.5,0.5,1,0.8965517,0.8103448,0.7413793,0.6724138,0.6034483,0.3793103,0.05172414,0
58,0.5,0.5,1,0.9482759,0.7413793,0.6724138,0.5689655,0.4655172,0.4310345,0.2931034,0
59,0.5,0.5,1,0.9310345,0.8275862,0.6896552,0.6034483,0.5689655,0.4655172,0.2931034,0
60,0.5,0.5,1,0.9137931,0.8793103,0.7931034,0.6896552,0.6034483,0.3965517,0.2931034,0
61,0.5,0.5,1,0.9482759,0.8965517,0.6896552,0.5689655,0.4137931,0.2758621,0.1206897,0
62,0.5,0.5,1,0.8965517,0.6896552,0.6034483,0.5344828,0.4310345,0.3965517,0.3275862,0
63,0.5,0.5,1,0.9310345,0.8448276,0.7586207,0.7068966,0.5862069,0.4655172,0.2931034,0
64,0.5,0.5,1,0.7931034,0.7068966,0.6896552,0.6551724,0.6034483,0.4655172,0.2413793,0
65,0.5,0.5,1,0.9482759,0.9137931,0.8103448,0.7241379,0.6034483,0.5172414,0.2758621,0
66,0.5,0.5,1,0.9310345,0.9137931,0.8275862,0.7758621,0.6206897,0.3965517,0.137931,0
67,0.5,0.5,1,0.9655172,0.9310345,0.8275862,0.7413793,0.6034483,0.5172414,0.2758621,0
68,0.5,0.5,1,0.9827586,0.862069,0.7241379,0.6034483,0.5517241,0.3448276,0.2241379,0
69,0.5,0.5,1,0.8965517,0.862069,0.7931034,0.7241379,0.6724138,0.5344828,0.3275862,0
70,0.5,0.5,1,0.8793103,0.8103448,0.6724138,0.637931,0.5689655,0.3448276,0.137931,0
71,0.5,0.5,1,0.9482759,0.862069,0.8103448,0.6896552,0.4655172,0.4137931,0.1551724,0
72,0.5,0.5,1,0.9137931,0.8448276,0.8103448,0.7068966,0.4827586,0.3275862,0.2068966,0
73,0.5,0.5,1,0.7931034,0.7413793,0.6896552,0.5344828,0.4482759,0.2931034,0.1724138,0
74,0.5,0.5,1,0.9137931,0.8793103,0.8103448,0.7758621,0.7413793,0.5172414,0.3793103,0
75,0.5,0.5,1,0.9137931,0.8448276,0.8103448,0.7586207,0.5344828,0.4655172,0.3275862,0
76,0.5,0.5,1,0.9827586,0.9655172,0.8965517,0.7931034,0.6724138,0.5517241,0.3448276,0
77,0.5,0.5,1,0.9137931,0.8448276,0.7068966,0.4827586,0.3448276,0.1551724,0.03448276,0
78,0.5,0.5,1,0.9310345,0.9137931,0.7758621,0.7241379,0.5172414,0.362069,0.3275862,0
79,0.5,0.5,1,0.9827586,0.7758621,0.6896552,0.6724138,0.6034483,0.5172414,0.4137931,0
80,0.5,0.5,1,0.9310345,0.8965517,0.7413793,0.5344828,0.362069,0.2413793,0.2068966,0
81,0.5,0.5,1,0.9310345,0.8965517,0.6896552,0.637931,0.5,0.4310345,0.362069,0
82,0.5,0.5,1,0.9482759,0.9137931,0.7586207,0.5517241,0.3965517,0.2586207,0.05172414,0
83,0.5,0.5,1,0.9655172,0.8965517,0.7931034,0.7413793,0.5344828,0.3793103,0.1206897,0
84,0.5,0.5,1,0.9655172,0.7586207,0.6724138,0.6551724,0.5344828,0.4482759,0.3965517,0
85,0.5,0.5,1,0.9482759,0.8448276,0.7931034,0.6724138,0.6034483,0.4137931,0.3103448,0
86,0.5,0.5,1,0.9137931,0.8103448,0.7586207,0.7241379,0.5862069,0.3793103,0.2068966,0
87,0.5,0.5,1,0.7931034,0.7586207,0.6551724,0.6206897,0.5344828,0.4655172,0.3965517,0
88,0.5,0.5,1,0.9137931,0.862069,0.6551724,0.6034483,0.4310345,0.362069,0.1034483,0
89,0.5,0.5,1,0.9137931,0.8965517,0.8103448,0.7586207,0.6551724,0.5862069,0.4482759,0
90,0.5,0.5,1,0.7931034,0.6896552,0.5862069,0.4827586,0.3965517,0.3448276,0.2413793,0
91,0.5,0.5,1,0.7931034,0.7413793,0.6206897,0.5517241,0.3965517,0.2931034,0.2413793,0
92,0.5,0.5,1,0.9310345,0.8965517,0.6896552,0.5689655,0.3793103,0.3448276,0.2068966,0
93,0.5,0.5,1,0.7931034,0.7241379,0.7068966,0.6206897,0.5517241,0.4310345,0.2241379,0
94,0.5,0.5,1,0.8965517,0.862069,0.8275862,0.7241379,0.4655172,0.3448276,0.2068966,0
95,0.5,0.5,1,0.8965517,0.8103448,0.7758621,0.6896552,0.6206897,0.4482759,0.3275862,0
96,0.5,0.5,1,0.9310345,0.8793103,0.7931034,0.6551724,0.5517241,0.5,0.2413793,0
97,0.5,0.5,1,0.9655172,0.9310345,0.8448276,0.7068966,0.5,0.4137931,0.2758621,0
98,0.5,0.5,1,0.8965517,0.7931034,0.7758621,0.6896552,0.6034483,0.3793103,0.2068966,0
99,0.5,0.5,1,0.9137931,0.8275862,0.7758621,0.6206897,0.5,0.2241379,0.1034483,0
100,0.5,0.5,1,0.9310345,0.8275862,0.7586207,0.7241379,0.6551724,0.5517241,0.3448276,0
101,0.5,0.5,1,0.9482759,0.8965517,0.8103448,0.7413793,0.7068966,0.5862069,0.3275862,0
102,0.5,0.5,1,0.9655172,0.9137931,0.6551724,0.5344828,0.5,0.362069,0.2586207,0
103,0.5,0.5,1,0.7931034,0.7241379,0.637931,0.5689655,0.4482759,0.3965517,0.2586207,0
104,0.5,0.5,1,0.9482759,0.9137931,0.8275862,0.7241379,0.6206897,0.4137931,0.2931034,0
105,0.5,0.5,1,0.9137931,0.8275862,0.8103448,0.6896552,0.4827586,0.4310345,0.03448276,0
106,0.5,0.5,1,0.9655172,0.9137931,0.8448276,0.637931,0.5,0.4137931,0.362069,0
107,0.5,0.5,1,0.7931034,0.7413793,0.6206897,0.5344828,0.4482759,0.3275862,0.2931034,0
108,0.5,0.5,1,0.9137931,0.8965517,0.6896552,0.6551724,0.5344828,0.4310345,0.3965517,0
109,0.5,0.5,1,0.9310345,0.8275862,0.6206897,0.5862069,0.5,0.362069,0.2068966,0
110,0.5,0.5,1,0.7931034,0.7068966,0.5862069,0.5,0.3965517,0.2758621,0.137931,0
111,0.5,0.5,1,0.9137931,0.862069,0.7931034,0.7758621,0.6206897,0.3793103,0.1551724,0
112,0.5,0.5,1,0.9137931,0.8275862,0.6034483,0.5517241,0.4482759,0.3275862,0.2241379,0
113,0.5,0.5,1,0.9655172,0.862069,0.6551724,0.6034483,0.5689655,0.5344828,0.4482759,0
114,0.5,0.5,1,0.9310345,0.862069,0.7586207,0.7068966,0.6206897,0.5,0.2241379,0
115,0.5,0.5,1,0.9655172,0.7586207,0.637931,0.5172414,0.4482759,0.362069,0.2413793,0
116,0.5,0.5,1,0.9655172,0.8448276,0.7241379,0.5,0.4655172,0.3448276,0.2241379,0
117,0.5,0.5,1,0.9137931,0.8793103,0.7413793,0.6896552,0.5,0.4482759,0.1724138,0
118,0.5,0.5,1,0.9310345,0.8275862,0.7931034,0.5689655,0.4827586,0.3448276,0.2241379,0
119,0.5,0.5,1,0.9137931,0.8448276,0.8103448,0.6896552,0.4827586,0.3793103,0.1724138,0
120,0.5,0.5,1,0.9137931,0.8275862,0.7068966,0.5,0.3965517,0.2068966,0.137931,0
121,0.5,0.5,1,0.9137931,0.8275862,0.6206897,0.5172414,0.4655172,0.3965517,0.2586207,0
122,0.5,0.5,1,0.9827586,0.9482759,0.7413793,0.6896552,0.6034483,0.5172414,0.2586207,0
123,0.5,0.5,1,0.9137931,0.8275862,0.8103448,0.7241379,0.637931,0.5172414,0.3793103,0
124,0.5,0.5,1,0.9137931,0.8448276,0.8275862,0.7241379,0.5,0.4655172,0.2586207,0
125,0.5,0.5,1,0.9137931,0.8103448,0.7241379,0.6896552,0.4827586,0.3448276,0.2413793,0
126,0.5,0.5,1,0.9310345,0.8793103,0.8103448,0.6034483,0.5689655,0.4137931,0.2413793,0
127,0.5,0.5,1,0.8793103,0.7586207,0.5517241,0.5344828,0.5,0.3965517,0.2241379,0
128,0.5,0.5,1,0.9310345,0.8448276,0.8275862,0.7758621,0.6551724,0.5689655,0.362069,0
129,0.5,0.5,1,0.9655172,0.8793103,0.6724138,0.5689655,0.4310345,0.3965517,0.2068966,0
130,0.5,0.5,1,0.7931034,0.6724138,0.637931,0.5344828,0.4827586,0.3965517,0.2586207,0
131,0.5,0.5,1,0.9137931,0.7758621,0.7413793,0.5862069,0.5,0.4482759,0.3275862,0
132,0.5,0.5,1,0.9137931,0.8793103,0.6551724,0.5344828,0.4482759,0.3448276,0.2068966,0
133,0.5,0.5,1,0.8793103,0.862069,0.7241379,0.6206897,0.5,0.3965517,0.2586207,0
134,0.5,0.5,1,0.9137931,0.8793103,0.8275862,0.7931034,0.6896552,0.4827586,0.3793103,0
135,0.5,0.5,1,0.7931034,0.7241379,0.6551724,0.5517241,0.3793103,0.2413793,0.05172414,0
136,0.5,0.5,1,0.7931034,0.7068966,0.6206897,0.6034483,0.5344828,0.4655172,0.3448276,0
137,0.5,0.5,1,0.9827586,0.8965517,0.8448276,0.7413793,0.5344828,0.4482759,0.3275862,0
138,0.5,0.5,1,0.9482759,0.8793103,0.8103448,0.7758621,0.6896552,0.6206897,0.3965517,0
139,0.5,0.5,1,0.9827586,0.9482759,0.7413793,0.6206897,0.5,0.3793103,0.1896552,0
140,0.5,0.5,1,0.9655172,0.8965517,0.7931034,0.6896552,0.4310345,0.2931034,0.05172414,0
141,0.5,0.5,1,0.9137931,0.8448276,0.8103448,0.6896552,0.4827586,0.362069,0.2241379,0
142,0.5,0.5,1,0.7931034,0.7068966,0.6551724,0.5862069,0.4482759,0.3103448,0.05172414,0
143,0.5,0.5,1,0.9655172,0.862069,0.6551724,0.5689655,0.5,0.4655172,0.3275862,0
144,0.5,0.5,1,0.9310345,0.862069,0.8103448,0.7931034,0.5862069,0.4482759,0.362069,0
145,0.5,0.5,1,0.9482759,0.8448276,0.7241379,0.5862069,0.362069,0.3275862,0.2241379,0
146,0.5,0.5,1,0.8965517,0.8275862,0.6206897,0.5344828,0.4827586,0.4482759,0.3275862,0
147,0.5,0.5,1,0.9655172,0.862069,0.6551724,0.6206897,0.5172414,0.4655172,0.2931034,0
148,0.5,0.5,1,0.9310345,0.8448276,0.7931034,0.5517241,0.3448276,0.3103448,0.137931,0
149,0.5,0.5,1,0.9482759,0.7931034,0.5862069,0.5517241,0.4482759,0.2241379,0.1724138,0
150,0.5,0.5,1,0.7931034,0.7241379,0.637931,0.5517241,0.5172414,0.4482759,0.3103448,0
151,0.5,0.5,1,0.9482759,0.862069,0.7931034,0.5862069,0.5172414,0.3448276,0.0862069,0
152,0.5,0.5,1,0.9310345,0.8965517,0.8448276,0.7241379,0.5689655,0.362069,0.1724138,0
153,0.5,0.5,1,0.9137931,0.8448276,0.7413793,0.5344828,0.4137931,0.3793103,0.3275862,0
154,0.5,0.5,1,0.9655172,0.9310345,0.8965517,0.8275862,0.6551724,0.4310345,0.1896552,0
155,0.5,0.5,1,0.8965517,0.8448276,0.7586207,0.6896552,0.5344828,0.5,0.2413793,0
