SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10
43,0.5,0.25,1,0.9454545,0.8909091,0.8181818,0.7818182,0.7636364,0.4727273,0.4363636,0.05454545,0.01818182,0
44,0.5,0.25,1,0.8363636,0.8,0.7636364,0.3818182,0.3272727,0.2909091,0.2545455,0.2181818,0.1636364,0
45,0.5,0.25,1,0.7454545,0.7090909,0.6727273,0.3818182,0.3454545,0.3090909,0.1454545,0.09090909,0.05454545,0
46,0.5,0.25,1,0.9636364,0.9090909,0.8363636,0.8,0.7818182,0.7272727,0.4545455,0.1272727,0.09090909,0
47,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.8727273,0.6363636,0.2909091,0.1272727,0.09090909,0.03636364,0
48,0.5,0.25,1,0.7454545,0.6909091,0.6,0.5636364,0.3272727,0.2727273,0.2363636,0.1636364,0.1090909,0
49,0.5,0.25,1,0.7818182,0.7636364,0.7090909,0.6727273,0.6363636,0.2545455,0.1818182,0.05454545,0.03636364,0
50,0.5,0.25,1,0.9636364,0.9272727,0.8727273,0.6363636,0.6,0.2909091,0.2363636,0.2,0.1272727,0
51,0.5,0.25,1,0.9636364,0.9272727,0.9090909,0.8909091,0.8363636,0.8,0.7454545,0.5090909,0.4363636,0
52,0.5,0.25,1,0.9636364,0.9090909,0.8727273,0.6,0.3090909,0.1818182,0.1454545,0.1090909,0.01818182,0
53,0.5,0.25,1,0.9454545,0.9272727,0.9090909,0.6363636,0.6,0.5636364,0.5090909,0.4909091,0.4181818,0
54,0.5,0.25,1,0.9454545,0.7090909,0.6727273,0.6363636,0.6181818,0.6,0.3272727,0.2181818,0.1454545,0
55,0.5,0.25,1,0.7818182,0.7636364,0.7454545,0.6909091,0.3272727,0.2909091,0.2545455,0.1818182,0.1272727,0
56,0.5,0.25,1,0.9454545,0.7454545,0.7090909,0.6545455,0.3454545,0.3090909,0.1272727,0.09090909,0.07272727,0
57,0.5,0.25,1,0.9636364,0.9090909,0.8909091,0.8727273,0.8181818,0.7818182,0.5090909,0.4545455,0.4,0
58,0.5,0.25,1,0.9454545,0.9272727,0.6181818,0.5636364,0.5454545,0.2,0.1636364,0.09090909,0.05454545,0
59,0.5,0.25,1,0.9636364,0.9454545,0.8909091,0.8363636,0.8181818,0.5090909,0.2545455,0.1272727,0.09090909,0
60,0.5,0.25,1,0.9454545,0.8909091,0.8727273,0.6545455,0.6181818,0.3272727,0.2909091,0.2363636,0.1636364,0
61,0.5,0.25,1,0.9272727,0.9090909,0.8909091,0.8727273,0.8181818,0.7636364,0.5272727,0.07272727,0.03636364,0
62,0.5,0.25,1,0.9636364,0.7272727,0.6909091,0.6545455,0.5818182,0.5454545,0.4545455,0.2181818,0.05454545,0
63,0.5,0.25,1,0.9454545,0.8727273,0.8363636,0.7818182,0.7636364,0.4909091,0.4545455,0.4,0.3636364,0
64,0.5,0.25,1,0.9454545,0.9090909,0.8909091,0.8545455,0.7818182,0.5454545,0.5090909,0.4363636,0.2,0
65,0.5,0.25,1,0.9636364,0.9454545,0.9272727,0.6727273,0.6181818,0.5636364,0.5090909,0.4727273,0.4545455,0
66,0.5,0.25,1,0.9818182,0.9454545,0.8909091,0.8363636,0.6181818,0.5636364,0.2181818,0.07272727,0.03636364,0
67,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8363636,0.7818182,0.7636364,0.7454545,0.4727273,0.4181818,0
68,0.5,0.25,1,0.9636364,0.9090909,0.6363636,0.6,0.5454545,0.5272727,0.2363636,0.07272727,0.03636364,0
69,0.5,0.25,1,0.9818182,0.9454545,0.8909091,0.8727273,0.8363636,0.8,0.5454545,0.4909091,0.4,0
70,0.5,0.25,1,0.8,0.7454545,0.7090909,0.6727273,0.6545455,0.6,0.5454545,0.5090909,0.03636364,0
71,0.5,0.25,1,0.9272727,0.7272727,0.7090909,0.6727273,0.6545455,0.6,0.5454545,0.5090909,0.4727273,0
72,0.5,0.25,1,0.9636364,0.9272727,0.9090909,0.6545455,0.5818182,0.5272727,0.1636364,0.1272727,0.07272727,0
73,0.5,0.25,1,0.9454545,0.6909091,0.6545455,0.3818182,0.3636364,0.3272727,0.2,0.1636364,0.03636364,0
74,0.5,0.25,1,0.9636364,0.9272727,0.9090909,0.6363636,0.3636364,0.2909091,0.1636364,0.1272727,0.07272727,0
75,0.5,0.25,1,0.9818182,0.7818182,0.7454545,0.6363636,0.5636364,0.4909091,0.1272727,0.07272727,0.03636364,0
76,0.5,0.25,1,0.9454545,0.9272727,0.8727273,0.8363636,0.8,0.7818182,0.7636364,0.4545455,0.3636364,0
77,0.5,0.25,1,0.7818182,0.7454545,0.4181818,0.3636364,0.3090909,0.2727273,0.1636364,0.1272727,0.03636364,0
78,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.7090909,0.3818182,0.3272727,0.2181818,0.1454545,0.1090909,0
79,0.5,0.25,1,0.9636364,0.8909091,0.8363636,0.6,0.5636364,0.2545455,0.2,0.1636364,0.09090909,0
80,0.5,0.25,1,0.8363636,0.8181818,0.7818182,0.7454545,0.2727273,0.2181818,0.1636364,0.1272727,0.1090909,0
81,0.5,0.25,1,0.9454545,0.9090909,0.6545455,0.6,0.2181818,0.1818182,0.09090909,0.07272727,0.03636364,0
82,0.5,0.25,1,0.9636364,0.9272727,0.8909091,0.8545455,0.8,0.7454545,0.7272727,0.4363636,0.03636364,0
83,0.5,0.25,1,0.9272727,0.8727273,0.8181818,0.5636364,0.5272727,0.4909091,0.4727273,0.4363636,0.03636364,0
84,0.5,0.25,1,0.9818182,0.9636364,0.9272727,0.9090909,0.7090909,0.6545455,0.2,0.1454545,0.1090909,0
85,0.5,0.25,1,0.9454545,0.9272727,0.7272727,0.6909091,0.6545455,0.4181818,0.2727273,0.2545455,0.1818182,0
86,0.5,0.25,1,0.9636364,0.9272727,0.9090909,0.8727273,0.8181818,0.5272727,0.4727273,0.1272727,0.1090909,0
87,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8363636,0.8,0.7272727,0.4909091,0.4181818,0.3818182,0
88,0.5,0.25,1,0.9636364,0.9090909,0.8909091,0.8545455,0.5818182,0.3090909,0.1636364,0.09090909,0.05454545,0
89,0.5,0.25,1,0.9636364,0.9454545,0.7090909,0.6363636,0.5818182,0.5090909,0.1090909,0.07272727,0.01818182,0
90,0.5,0.25,1,0.9454545,0.7090909,0.6727273,0.6363636,0.5818182,0.5454545,0.5090909,0.4727273,0.3636364,0
91,0.5,0.25,1,0.9636364,0.9454545,0.9090909,0.6363636,0.5818182,0.5454545,0.4545455,0.4,0.3454545,0
92,0.5,0.25,1,0.9272727,0.9090909,0.6727273,0.6181818,0.5636364,0.5272727,0.5090909,0.1090909,0.07272727,0
93,0.5,0.25,1,0.9818182,0.9090909,0.6181818,0.6,0.5636364,0.5090909,0.4545455,0.4181818,0.3818182,0
94,0.5,0.25,1,0.9818182,0.9454545,0.8727273,0.8363636,0.6363636,0.6181818,0.1272727,0.09090909,0.03636364,0
95,0.5,0.25,1,0.9818182,0.9272727,0.6181818,0.6,0.5454545,0.1818182,0.1272727,0.07272727,0.03636364,0
96,0.5,0.25,1,0.7818182,0.7636364,0.7272727,0.6909091,0.6,0.4909091,0.4363636,0.4,0.3636364,0
97,0.5,0.25,1,0.9636364,0.9090909,0.8909091,0.8545455,0.5818182,0.5272727,0.4545455,0.4363636,0.1090909,0
98,0.5,0.25,1,0.9818182,0.9636364,0.6909091,0.6363636,0.6,0.3090909,0.2363636,0.1454545,0.03636364,0
99,0.5,0.25,1,0.8,0.4727273,0.3636364,0.3272727,0.2909091,0.2727273,0.2,0.1454545,0.07272727,0
100,0.5,0.25,1,0.9818182,0.9272727,0.8909091,0.8545455,0.8,0.5272727,0.4909091,0.2181818,0.03636364,0
101,0.5,0.25,1,0.9636364,0.9272727,0.6545455,0.6181818,0.5636364,0.3090909,0.2,0.1272727,0.05454545,0
102,0.5,0.25,1,0.9636364,0.9090909,0.6909091,0.6727273,0.6363636,0.6181818,0.2727273,0.2,0.1454545,0
103,0.5,0.25,1,0.9636364,0.9272727,0.6909091,0.6545455,0.6,0.5454545,0.5272727,0.5090909,0.4363636,0
104,0.5,0.25,1,0.9454545,0.9090909,0.8909091,0.8727273,0.8363636,0.8,0.7454545,0.5272727,0.1818182,0
105,0.5,0.25,1,0.7454545,0.7272727,0.6909091,0.6545455,0.6363636,0.5818182,0.5272727,0.4909091,0.1636364,0
106,0.5,0.25,1,0.9454545,0.9090909,0.8909091,0.8545455,0.8363636,0.6181818,0.2181818,0.07272727,0.01818182,0
107,0.5,0.25,1,0.9272727,0.9090909,0.8727273,0.8363636,0.5454545,0.4909091,0.2363636,0.2,0.1636364,0
108,0.5,0.25,1,0.9636364,0.9090909,0.6545455,0.6,0.5818182,0.5636364,0.5272727,0.4727273,0.1090909,0
109,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.6727273,0.3636364,0.3090909,0.2545455,0.1818182,0.1454545,0
110,0.5,0.25,1,0.9454545,0.9090909,0.8909091,0.8545455,0.8181818,0.6181818,0.3272727,0.1818182,0.07272727,0
111,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.8363636,0.8181818,0.7636364,0.5090909,0.09090909,0.03636364,0
112,0.5,0.25,1,0.7636364,0.7272727,0.6909091,0.6545455,0.6,0.5090909,0.4727273,0.4363636,0.3818182,0
113,0.5,0.25,1,0.9636364,0.9454545,0.8909091,0.8727273,0.8181818,0.5272727,0.4363636,0.07272727,0.03636364,0
114,0.5,0.25,1,0.9636364,0.9454545,0.9090909,0.8727273,0.8,0.7454545,0.7090909,0.6909091,0.3636364,0
115,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8181818,0.8,0.5636364,0.5272727,0.4727273,0.3818182,0
116,0.5,0.25,1,0.8,0.7454545,0.7090909,0.6727273,0.3818182,0.3272727,0.2727273,0.2,0.01818182,0
117,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.6727273,0.6363636,0.5454545,0.1636364,0.1090909,0.03636364,0
118,0.5,0.25,1,0.9454545,0.9272727,0.8909091,0.8363636,0.8,0.7454545,0.7090909,0.4181818,0.3454545,0
119,0.5,0.25,1,0.9454545,0.6545455,0.6,0.5636364,0.5272727,0.4363636,0.4,0.05454545,0.01818182,0
120,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8545455,0.8363636,0.7818182,0.5090909,0.3818182,0.3454545,0
121,0.5,0.25,1,0.9454545,0.9272727,0.7272727,0.6909091,0.6363636,0.6181818,0.5818182,0.2,0.1636364,0
122,0.5,0.25,1,0.9454545,0.9090909,0.8363636,0.5818182,0.5272727,0.5090909,0.4727273,0.4363636,0.4181818,0
123,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.6363636,0.3272727,0.2545455,0.2181818,0.09090909,0.03636364,0
124,0.5,0.25,1,0.9454545,0.9090909,0.8363636,0.6,0.2909091,0.2545455,0.1636364,0.1272727,0.05454545,0
125,0.5,0.25,1,0.9636364,0.9090909,0.8727273,0.6545455,0.6181818,0.6,0.5636364,0.4909091,0.2181818,0
126,0.5,0.25,1,0.9272727,0.6727273,0.6545455,0.6,0.5636364,0.5272727,0.2545455,0.1818182,0.03636364,0
127,0.5,0.25,1,0.9818182,0.9636364,0.9090909,0.8545455,0.8181818,0.7818182,0.5454545,0.5272727,0.4727273,0
128,0.5,0.25,1,0.7636364,0.4545455,0.4181818,0.3818182,0.3454545,0.3090909,0.2545455,0.1454545,0.03636364,0
129,0.5,0.25,1,0.9636364,0.9454545,0.9090909,0.8909091,0.8363636,0.5818182,0.3272727,0.2909091,0.1636364,0
130,0.5,0.25,1,0.9818182,0.9090909,0.8727273,0.8181818,0.7818182,0.7636364,0.5454545,0.5090909,0.4545455,0
131,0.5,0.25,1,0.9636364,0.7636364,0.7272727,0.6909091,0.6363636,0.5636364,0.1454545,0.07272727,0.01818182,0
132,0.5,0.25,1,0.8,0.7818182,0.4727273,0.4,0.3636364,0.2181818,0.1272727,0.07272727,0.03636364,0
133,0.5,0.25,1,0.9636364,0.9272727,0.7090909,0.6545455,0.6181818,0.5272727,0.4909091,0.4363636,0.4181818,0
134,0.5,0.25,1,0.7636364,0.7272727,0.6727273,0.6363636,0.6181818,0.5818182,0.5272727,0.2727273,0.07272727,0
135,0.5,0.25,1,0.9636364,0.9090909,0.8545455,0.8181818,0.6181818,0.6,0.2181818,0.1636364,0.09090909,0
136,0.5,0.25,1,0.9818182,0.7818182,0.7636364,0.4181818,0.3636364,0.3272727,0.2,0.1636364,0.07272727,0
137,0.5,0.25,1,0.7090909,0.6727273,0.6545455,0.6363636,0.5636364,0.5272727,0.2,0.1454545,0.05454545,0
138,0.5,0.25,1,0.9818182,0.9272727,0.8727273,0.8363636,0.6181818,0.5818182,0.5090909,0.4727273,0.03636364,0
139,0.5,0.25,1,0.9636364,0.9454545,0.6727273,0.6363636,0.6181818,0.5636364,0.5090909,0.1818182,0.05454545,0
140,0.5,0.25,1,0.9454545,0.9090909,0.8545455,0.8181818,0.6,0.5454545,0.2,0.1636364,0.03636364,0
141,0.5,0.25,1,0.9818182,0.9272727,0.7272727,0.6727273,0.6363636,0.6,0.5818182,0.2545455,0.1636364,0
142,0.5,0.25,1,0.9454545,0.8727273,0.6363636,0.5818182,0.5454545,0.2181818,0.09090909,0.05454545,0.01818182,0
143,0.5,0.25,1,0.9636364,0.9272727,0.7636364,0.6909091,0.6727273,0.6,0.3272727,0.2727273,0.2181818,0
144,0.5,0.25,1,0.9636364,0.9090909,0.8363636,0.8,0.7818182,0.5818182,0.2,0.1454545,0.1090909,0
145,0.5,0.25,1,0.9818182,0.9272727,0.9090909,0.8727273,0.6727273,0.6363636,0.6181818,0.5636364,0.5090909,0
146,0.5,0.25,1,0.7454545,0.6909091,0.6363636,0.5818182,0.5636364,0.5454545,0.1818182,0.1454545,0.03636364,0
147,0.5,0.25,1,0.9454545,0.9090909,0.8545455,0.8363636,0.7818182,0.4909091,0.4727273,0.1272727,0.09090909,0
148,0.5,0.25,1,0.9636364,0.9272727,0.9090909,0.8363636,0.6363636,0.6,0.5272727,0.2727273,0.05454545,0
149,0.5,0.25,1,0.9454545,0.8909091,0.8545455,0.8181818,0.8,0.7454545,0.7272727,0.4181818,0.3818182,0
150,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8545455,0.6,0.5636364,0.4545455,0.05454545,0.01818182,0
151,0.5,0.25,1,0.9636364,0.9454545,0.8909091,0.6545455,0.6,0.5272727,0.4909091,0.4363636,0.4,0
152,0.5,0.25,1,0.9636364,0.9272727,0.8909091,0.8363636,0.7818182,0.5636364,0.4909091,0.2363636,0.2,0
153,0.5,0.25,1,0.9636364,0.8909091,0.8363636,0.8181818,0.5818182,0.5454545,0.5090909,0.4909091,0.4363636,0
154,0.5,0.25,1,0.9636364,0.9090909,0.6545455,0.6181818,0.6,0.5636364,0.5090909,0.1818182,0.1636364,0
155,0.5,0.25,1,0.9636364,0.9090909,0.8909091,0.6363636,0.6,0.4909091,0.4545455,0.4363636,0.05454545,0
156,0.5,0.25,1,0.9636364,0.7818182,0.7454545,0.6909091,0.6727273,0.6181818,0.6,0.1454545,0.1090909,0
157,0.5,0.25,1,0.8181818,0.7818182,0.7454545,0.6727273,0.5818182,0.5454545,0.2727273,0.2181818,0.1818182,0
158,0.5,0.25,1,0.7818182,0.7636364,0.7272727,0.6727273,0.4,0.3454545,0.1454545,0.07272727,0.03636364,0
159,0.5,0.25,1,0.9818182,0.9454545,0.6909091,0.6363636,0.3090909,0.2727273,0.2363636,0.1818182,0.03636364,0
160,0.5,0.25,1,0.9636364,0.9454545,0.7272727,0.6909091,0.4545455,0.3636364,0.3090909,0.07272727,0.05454545,0
161,0.5,0.25,1,0.9636364,0.9090909,0.6909091,0.6363636,0.6181818,0.5818182,0.5454545,0.2181818,0.05454545,0
162,0.5,0.25,1,0.9454545,0.9090909,0.6909091,0.6545455,0.3272727,0.3090909,0.2181818,0.1636364,0.07272727,0
163,0.5,0.25,1,0.9636364,0.9272727,0.8727273,0.8363636,0.6,0.5818182,0.5272727,0.4727273,0.09090909,0
164,0.5,0.25,1,0.7636364,0.7272727,0.4,0.3454545,0.2727273,0.2181818,0.09090909,0.05454545,0.03636364,0
165,0.5,0.25,1,0.9454545,0.9272727,0.8727273,0.8363636,0.8181818,0.5454545,0.4727273,0.4363636,0.3818182,0
166,0.5,0.25,1,0.9636364,0.9090909,0.7272727,0.6909091,0.6181818,0.4909091,0.2,0.1818182,0.1454545,0
167,0.5,0.25,1,0.9636364,0.7272727,0.7090909,0.6727273,0.5636364,0.2181818,0.1636364,0.1090909,0.07272727,0
168,0.5,0.25,1,0.9818182,0.8181818,0.7454545,0.4,0.3636364,0.3272727,0.2909091,0.2,0.05454545,0
169,0.5,0.25,1,0.9636364,0.9090909,0.8909091,0.6363636,0.3636364,0.3090909,0.2727273,0.1090909,0.07272727,0
170,0.5,0.25,1,0.9454545,0.9090909,0.8363636,0.8,0.7636364,0.7454545,0.7272727,0.4181818,0.3454545,0
171,0.5,0.25,1,0.9636364,0.9454545,0.8909091,0.6181818,0.6,0.5454545,0.5090909,0.4363636,0.1454545,0
172,0.5,0.25,1,0.9636364,0.9272727,0.8545455,0.8,0.7636364,0.7090909,0.4363636,0.1454545,0.07272727,0
173,0.5,0.25,1,0.9636364,0.8909091,0.8363636,0.8,0.7818182,0.7272727,0.7090909,0.6727273,0.4,0
174,0.5,0.25,1,0.8181818,0.8,0.7636364,0.4545455,0.4181818,0.2727273,0.2,0.1636364,0.1090909,0
175,0.5,0.25,1,0.9636364,0.9272727,0.8727273,0.8181818,0.5636364,0.5272727,0.2181818,0.1454545,0.05454545,0
176,0.5,0.25,1,0.9454545,0.6909091,0.6,0.5454545,0.4909091,0.4545455,0.4181818,0.4,0.3636364,0
177,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.6727273,0.6545455,0.6,0.5454545,0.2181818,0.03636364,0
178,0.5,0.25,1,0.9818182,0.9272727,0.8727273,0.8545455,0.8181818,0.6,0.5818182,0.5272727,0.4909091,0
179,0.5,0.25,1,0.9636364,0.9272727,0.8727273,0.8545455,0.6181818,0.5636364,0.2727273,0.1272727,0.09090909,0
180,0.5,0.25,1,0.9818182,0.9636364,0.9272727,0.8909091,0.6545455,0.5818182,0.5272727,0.4363636,0.03636364,0
181,0.5,0.25,1,0.9636364,0.9272727,0.6727273,0.4,0.3090909,0.2727273,0.1636364,0.1090909,0.05454545,0
182,0.5,0.25,1,0.9454545,0.6727273,0.6363636,0.5454545,0.5090909,0.2,0.1636364,0.1090909,0.09090909,0
183,0.5,0.25,1,0.7090909,0.6727273,0.4727273,0.3636364,0.2909091,0.2363636,0.2,0.1454545,0.01818182,0
184,0.5,0.25,1,0.9636364,0.6727273,0.6363636,0.4363636,0.4,0.3636364,0.3454545,0.2909091,0.03636364,0
185,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.6363636,0.3636364,0.3454545,0.2909091,0.07272727,0.03636364,0
186,0.5,0.25,1,0.9636364,0.9090909,0.8909091,0.8727273,0.6181818,0.5818182,0.4363636,0.4,0.3818182,0
187,0.5,0.25,1,0.9454545,0.8909091,0.8363636,0.6,0.5636364,0.5454545,0.5090909,0.4727273,0.07272727,0
188,0.5,0.25,1,0.9636364,0.9090909,0.8545455,0.8181818,0.6363636,0.5636364,0.5454545,0.4181818,0.03636364,0
189,0.5,0.25,1,0.9454545,0.9090909,0.8909091,0.6545455,0.6363636,0.6,0.5454545,0.1818182,0.1636364,0
190,0.5,0.25,1,0.9454545,0.8909091,0.6545455,0.6181818,0.5818182,0.5454545,0.5090909,0.4545455,0.3818182,0
191,0.5,0.25,1,0.8545455,0.5454545,0.5090909,0.4727273,0.4363636,0.3818182,0.2727273,0.2,0.07272727,0
192,0.5,0.25,1,0.9818182,0.9454545,0.8909091,0.8545455,0.8181818,0.7454545,0.5090909,0.4727273,0.4545455,0
193,0.5,0.25,1,0.9636364,0.7636364,0.7272727,0.6545455,0.5818182,0.2181818,0.1818182,0.1272727,0.05454545,0
194,0.5,0.25,1,0.8,0.7454545,0.7090909,0.6909091,0.6363636,0.5272727,0.4909091,0.1636364,0.03636364,0
195,0.5,0.25,1,0.9636364,0.9090909,0.8727273,0.8363636,0.8181818,0.7454545,0.5272727,0.4363636,0.4,0
196,0.5,0.25,1,0.8,0.7818182,0.7454545,0.6545455,0.5818182,0.5090909,0.4545455,0.09090909,0.03636364,0
197,0.5,0.25,1,0.9454545,0.6909091,0.6363636,0.6,0.5272727,0.5090909,0.4727273,0.4181818,0.3818182,0
198,0.5,0.25,1,0.9818182,0.9272727,0.8727273,0.8363636,0.6181818,0.5818182,0.5272727,0.09090909,0.05454545,0
199,0.5,0.25,1,0.9636364,0.9272727,0.8727273,0.8181818,0.5636364,0.5090909,0.4727273,0.4545455,0.07272727,0
200,0.5,0.25,1,0.9454545,0.8909091,0.8545455,0.8,0.7636364,0.5818182,0.5272727,0.4909091,0.4181818,0
201,0.5,0.25,1,0.9636364,0.9454545,0.7454545,0.7090909,0.6363636,0.5818182,0.5454545,0.09090909,0.03636364,0
202,0.5,0.25,1,0.9636364,0.7454545,0.4363636,0.3636364,0.3272727,0.2545455,0.2181818,0.1818182,0.05454545,0
203,0.5,0.25,1,0.9272727,0.6545455,0.6,0.5636364,0.5090909,0.4545455,0.4181818,0.3818182,0.3454545,0
204,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.8909091,0.6909091,0.6181818,0.5636364,0.5454545,0.1636364,0
205,0.5,0.25,1,0.9818182,0.9454545,0.6909091,0.6727273,0.6363636,0.5818182,0.3272727,0.2363636,0.07272727,0
206,0.5,0.25,1,0.9636364,0.9272727,0.6181818,0.5818182,0.5272727,0.2181818,0.1818182,0.1454545,0.09090909,0
207,0.5,0.25,1,0.9818182,0.7272727,0.6909091,0.6545455,0.6,0.5636364,0.4545455,0.4181818,0.05454545,0
208,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8181818,0.6,0.2363636,0.2,0.1818182,0.1090909,0
209,0.5,0.25,1,0.9818182,0.9636364,0.7090909,0.6727273,0.3454545,0.2,0.1454545,0.1090909,0.05454545,0
210,0.5,0.25,1,0.7636364,0.7272727,0.7090909,0.6727273,0.6545455,0.6,0.5636364,0.4909091,0.03636364,0
211,0.5,0.25,1,0.9454545,0.7272727,0.6727273,0.6363636,0.5636364,0.5090909,0.1272727,0.1090909,0.03636364,0
212,0.5,0.25,1,0.9454545,0.9272727,0.8909091,0.8545455,0.8,0.5454545,0.5272727,0.4909091,0.07272727,0
213,0.5,0.25,1,0.9636364,0.9272727,0.9090909,0.8545455,0.8363636,0.7818182,0.7636364,0.4545455,0.2,0
214,0.5,0.25,1,0.7818182,0.7636364,0.7454545,0.7090909,0.6545455,0.6,0.5454545,0.4363636,0.03636364,0
215,0.5,0.25,1,0.9818182,0.7454545,0.6363636,0.6181818,0.2363636,0.2,0.1454545,0.1090909,0.03636364,0
216,0.5,0.25,1,0.9818182,0.9454545,0.9272727,0.8909091,0.8363636,0.7636364,0.4909091,0.4363636,0.3818182,0
217,0.5,0.25,1,0.9636364,0.8909091,0.8727273,0.8363636,0.6,0.5454545,0.5272727,0.4909091,0.1454545,0
218,0.5,0.25,1,0.9454545,0.9090909,0.8909091,0.6181818,0.5454545,0.2545455,0.2363636,0.1818182,0.03636364,0
219,0.5,0.25,1,0.9818182,0.9454545,0.9090909,0.6545455,0.6,0.5272727,0.4909091,0.4363636,0.4181818,0
220,0.5,0.25,1,0.8363636,0.7818182,0.7090909,0.5818182,0.5454545,0.5090909,0.4545455,0.3818182,0.3636364,0
221,0.5,0.25,1,0.7636364,0.7272727,0.6727273,0.5818182,0.2181818,0.2,0.1636364,0.1090909,0.07272727,0
222,0.5,0.25,1,0.9818182,0.9636364,0.9090909,0.6363636,0.6,0.5272727,0.4909091,0.4363636,0.4,0
223,0.5,0.25,1,0.9636364,0.8909091,0.8545455,0.5818182,0.3454545,0.2909091,0.2545455,0.2363636,0.2,0
224,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.8545455,0.8,0.7272727,0.6909091,0.4363636,0.4181818,0
225,0.5,0.25,1,0.9636364,0.9090909,0.8545455,0.7818182,0.7636364,0.7272727,0.5090909,0.1636364,0.1090909,0
226,0.5,0.25,1,0.9636364,0.6909091,0.6363636,0.3272727,0.2727273,0.1454545,0.1090909,0.07272727,0.03636364,0
227,0.5,0.25,1,0.9636364,0.9090909,0.8727273,0.8545455,0.8,0.5636364,0.5272727,0.4909091,0.4,0
228,0.5,0.25,1,0.9636364,0.9090909,0.8545455,0.6,0.5818182,0.5454545,0.5090909,0.1818182,0.1454545,0
229,0.5,0.25,1,0.9454545,0.6727273,0.6363636,0.6181818,0.5636364,0.5272727,0.5090909,0.4545455,0.09090909,0
230,0.5,0.25,1,0.9454545,0.9272727,0.8727273,0.8545455,0.8181818,0.7818182,0.7272727,0.5090909,0.03636364,0
231,0.5,0.25,1,0.9636364,0.9454545,0.9272727,0.8909091,0.6545455,0.6181818,0.5818182,0.5272727,0.1454545,0
232,0.5,0.25,1,0.9636364,0.9272727,0.6909091,0.6363636,0.6181818,0.3090909,0.1636364,0.1090909,0.07272727,0
233,0.5,0.25,1,0.9454545,0.7272727,0.6727273,0.6545455,0.6,0.5454545,0.5272727,0.07272727,0.03636364,0
234,0.5,0.25,1,0.9818182,0.7818182,0.7272727,0.6909091,0.6545455,0.6181818,0.2727273,0.2,0.05454545,0
235,0.5,0.25,1,0.9636364,0.9454545,0.9090909,0.8545455,0.7818182,0.7272727,0.4727273,0.1090909,0.03636364,0
236,0.5,0.25,1,0.9818182,0.9454545,0.9272727,0.6545455,0.6,0.5454545,0.5090909,0.4181818,0.3818182,0
237,0.5,0.25,1,0.7636364,0.6545455,0.6,0.5090909,0.4909091,0.4545455,0.4181818,0.3818182,0.03636364,0
238,0.5,0.25,1,0.9454545,0.9090909,0.6181818,0.5636364,0.3454545,0.3272727,0.2909091,0.09090909,0.03636364,0
239,0.5,0.25,1,0.9636364,0.9090909,0.8727273,0.6363636,0.3818182,0.3272727,0.2181818,0.1818182,0.03636364,0
240,0.5,0.25,1,0.9454545,0.9090909,0.8727273,0.6181818,0.2909091,0.2181818,0.1818182,0.1636364,0.03636364,0
241,0.5,0.25,1,0.9454545,0.7454545,0.6545455,0.6181818,0.6,0.2,0.1272727,0.09090909,0.03636364,0
242,0.5,0.25,1,0.8363636,0.7818182,0.7090909,0.6909091,0.6545455,0.6181818,0.3090909,0.2363636,0.05454545,0
243,0.5,0.25,1,0.9454545,0.9272727,0.6909091,0.6727273,0.6363636,0.6,0.5636364,0.5090909,0.4545455,0
244,0.5,0.25,1,0.9454545,0.8909091,0.6727273,0.6,0.5636364,0.2909091,0.2545455,0.2363636,0.2,0
245,0.5,0.25,1,0.8363636,0.7636364,0.6545455,0.6,0.5636364,0.2,0.1454545,0.07272727,0.03636364,0
246,0.5,0.25,1,0.9636364,0.9454545,0.6909091,0.6545455,0.6363636,0.5272727,0.4727273,0.1090909,0.07272727,0
247,0.5,0.25,1,0.9272727,0.8727273,0.6181818,0.5272727,0.5090909,0.4727273,0.4363636,0.4181818,0.4,0
248,0.5,0.25,1,0.9636364,0.9454545,0.7454545,0.6727273,0.6,0.5454545,0.5090909,0.4181818,0.3636364,0
249,0.5,0.25,1,0.9454545,0.6909091,0.6545455,0.6,0.2727273,0.2363636,0.2,0.1636364,0.1090909,0
250,0.5,0.25,1,0.7090909,0.6909091,0.6363636,0.6181818,0.6,0.5636364,0.5272727,0.4727273,0.4181818,0
