SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11
137,0.5,0.5,1,0.862069,0.8275862,0.7758621,0.7241379,0.5689655,0.5517241,0.2931034,0.1551724,0.1206897,0.0862069,0
138,0.5,0.5,1,0.9310345,0.6896552,0.6724138,0.5172414,0.4827586,0.3448276,0.2931034,0.2586207,0.1724138,0.137931,0
139,0.5,0.5,1,0.8793103,0.7241379,0.5862069,0.5172414,0.4827586,0.3448276,0.1551724,0.1206897,0.0862069,0.03448276,0
140,0.5,0.5,1,0.9482759,0.8448276,0.7068966,0.6724138,0.4827586,0.4137931,0.3793103,0.1206897,0.06896552,0.03448276,0
141,0.5,0.5,1,0.9482759,0.9310345,0.862069,0.7586207,0.5172414,0.4310345,0.3965517,0.2068966,0.1724138,0.03448276,0
142,0.5,0.5,1,0.8793103,0.7413793,0.6896552,0.6551724,0.6206897,0.5344828,0.5172414,0.3448276,0.2068966,0.03448276,0
143,0.5,0.5,1,0.9310345,0.8103448,0.7758621,0.6551724,0.4655172,0.2931034,0.2413793,0.1034483,0.06896552,0.03448276,0
144,0.5,0.5,1,0.9482759,0.9137931,0.7586207,0.7241379,0.6896552,0.6724138,0.5344828,0.4482759,0.3103448,0.1724138,0
145,0.5,0.5,1,0.8275862,0.7068966,0.6724138,0.6551724,0.6034483,0.5172414,0.4827586,0.3448276,0.1724138,0.03448276,0
146,0.5,0.5,1,0.9482759,0.9310345,0.862069,0.7586207,0.6206897,0.5862069,0.5517241,0.362069,0.3275862,0.2413793,0
147,0.5,0.5,1,0.9310345,0.8103448,0.7413793,0.6034483,0.4310345,0.3965517,0.1551724,0.1206897,0.0862069,0.03448276,0
148,0.5,0.5,1,0.9827586,0.9482759,0.8965517,0.7586207,0.6034483,0.5689655,0.4310345,0.2586207,0.1724138,0.03448276,0
149,0.5,0.5,1,0.8965517,0.7068966,0.6724138,0.637931,0.5517241,0.5,0.4482759,0.4310345,0.3965517,0.137931,0
150,0.5,0.5,1,0.9655172,0.9137931,0.8965517,0.862069,0.7068966,0.5517241,0.3965517,0.2586207,0.2241379,0.0862069,0
151,0.5,0.5,1,0.9482759,0.9310345,0.8793103,0.7758621,0.7413793,0.7068966,0.4482759,0.362069,0.3275862,0.137931,0
152,0.5,0.5,1,0.862069,0.7931034,0.7586207,0.7241379,0.5689655,0.5172414,0.4827586,0.3448276,0.3103448,0.03448276,0
153,0.5,0.5,1,0.9655172,0.9310345,0.9137931,0.7931034,0.6206897,0.5344828,0.5,0.362069,0.3103448,0.2758621,0
154,0.5,0.5,1,0.862069,0.7068966,0.6551724,0.6034483,0.5689655,0.5344828,0.2758621,0.1896552,0.05172414,0.01724138,0
155,0.5,0.5,1,0.9655172,0.9310345,0.8448276,0.8275862,0.7758621,0.637931,0.4827586,0.4482759,0.2931034,0.137931,0
156,0.5,0.5,1,0.9310345,0.8965517,0.8448276,0.8103448,0.6896552,0.6551724,0.6034483,0.3448276,0.1724138,0.03448276,0
157,0.5,0.5,1,0.9655172,0.8275862,0.8103448,0.7241379,0.6724138,0.5344828,0.5172414,0.2241379,0.06896552,0.03448276,0
158,0.5,0.5,1,0.9655172,0.9310345,0.8793103,0.7241379,0.6206897,0.5862069,0.4482759,0.2586207,0.1896552,0.03448276,0
159,0.5,0.5,1,0.8448276,0.8275862,0.6896552,0.6551724,0.5172414,0.3793103,0.3275862,0.2931034,0.2586207,0.0862069,0
160,0.5,0.5,1,0.9482759,0.9310345,0.7931034,0.5344828,0.4827586,0.3275862,0.2931034,0.2586207,0.1724138,0.03448276,0
161,0.5,0.5,1,0.9655172,0.8448276,0.7068966,0.637931,0.6034483,0.5517241,0.4137931,0.3793103,0.1896552,0.03448276,0
162,0.5,0.5,1,0.9655172,0.8103448,0.7413793,0.6034483,0.5689655,0.5344828,0.5,0.4482759,0.3793103,0.2413793,0
163,0.5,0.5,1,0.862069,0.7241379,0.6896552,0.6724138,0.3793103,0.362069,0.3275862,0.1724138,0.137931,0.0862069,0
164,0.5,0.5,1,0.9655172,0.9310345,0.8275862,0.7758621,0.5862069,0.5689655,0.4655172,0.2586207,0.2241379,0.0862069,0
165,0.5,0.5,1,0.8448276,0.8103448,0.6896552,0.5517241,0.362069,0.3103448,0.2758621,0.137931,0.1034483,0.0862069,0
166,0.5,0.5,1,0.862069,0.7931034,0.7586207,0.7241379,0.6724138,0.5172414,0.362069,0.2068966,0.06896552,0.03448276,0
167,0.5,0.5,1,0.9655172,0.8275862,0.6896552,0.6551724,0.5,0.4827586,0.3275862,0.2413793,0.2068966,0.1551724,0
168,0.5,0.5,1,0.8965517,0.7068966,0.6724138,0.6206897,0.5862069,0.5517241,0.5344828,0.3965517,0.3793103,0.2931034,0
169,0.5,0.5,1,0.8965517,0.7586207,0.7241379,0.5862069,0.5,0.3275862,0.137931,0.1034483,0.05172414,0.03448276,0
170,0.5,0.5,1,0.9827586,0.6896552,0.6551724,0.5344828,0.5,0.362069,0.2931034,0.2586207,0.2241379,0.1724138,0
171,0.5,0.5,1,0.9827586,0.9482759,0.862069,0.7241379,0.6896552,0.637931,0.6034483,0.4827586,0.4655172,0.1724138,0
172,0.5,0.5,1,0.9655172,0.8448276,0.8103448,0.7758621,0.7068966,0.6724138,0.5,0.4482759,0.3275862,0.137931,0
173,0.5,0.5,1,0.9655172,0.9137931,0.8448276,0.7241379,0.6896552,0.6551724,0.6206897,0.4655172,0.2758621,0.137931,0
174,0.5,0.5,1,0.8275862,0.7931034,0.6551724,0.5862069,0.5344828,0.4310345,0.3965517,0.362069,0.2241379,0.1896552,0
175,0.5,0.5,1,0.862069,0.8448276,0.6896552,0.6034483,0.5689655,0.5344828,0.4137931,0.2758621,0.2413793,0.05172414,0
176,0.5,0.5,1,0.8275862,0.6896552,0.5344828,0.4482759,0.3965517,0.362069,0.3448276,0.3103448,0.2758621,0.137931,0
177,0.5,0.5,1,0.862069,0.6896552,0.6724138,0.5344828,0.4310345,0.3965517,0.2068966,0.1206897,0.0862069,0.03448276,0
178,0.5,0.5,1,0.9655172,0.9310345,0.8448276,0.6896552,0.6724138,0.3793103,0.2413793,0.1896552,0.1724138,0.137931,0
179,0.5,0.5,1,0.9655172,0.9482759,0.8793103,0.8275862,0.6896552,0.5862069,0.5,0.2586207,0.2241379,0.03448276,0
180,0.5,0.5,1,0.8793103,0.6896552,0.6206897,0.5,0.4655172,0.3275862,0.2758621,0.2413793,0.06896552,0.03448276,0
181,0.5,0.5,1,0.9655172,0.8275862,0.8103448,0.6724138,0.637931,0.5517241,0.5344828,0.2413793,0.1896552,0.1551724,0
182,0.5,0.5,1,0.8793103,0.7931034,0.7241379,0.6896552,0.6551724,0.637931,0.3965517,0.3448276,0.2068966,0.03448276,0
183,0.5,0.5,1,0.9655172,0.8275862,0.6896552,0.5172414,0.4827586,0.3275862,0.2413793,0.2241379,0.0862069,0.05172414,0
184,0.5,0.5,1,0.9655172,0.9482759,0.9137931,0.862069,0.8275862,0.6896552,0.5517241,0.3965517,0.3448276,0.0862069,0
185,0.5,0.5,1,0.9655172,0.9482759,0.8448276,0.7068966,0.6551724,0.6206897,0.5344828,0.3448276,0.2931034,0.03448276,0
186,0.5,0.5,1,0.8448276,0.8275862,0.7758621,0.7413793,0.7068966,0.6206897,0.5862069,0.5517241,0.4137931,0.2758621,0
187,0.5,0.5,1,0.9482759,0.9137931,0.8103448,0.6551724,0.5,0.4137931,0.2758621,0.2586207,0.2241379,0.1896552,0
188,0.5,0.5,1,0.8965517,0.8275862,0.7758621,0.5689655,0.5344828,0.5,0.362069,0.3275862,0.1724138,0.03448276,0
189,0.5,0.5,1,0.9310345,0.8965517,0.7586207,0.7241379,0.6896552,0.5344828,0.5,0.362069,0.3103448,0.2586207,0
190,0.5,0.5,1,0.9655172,0.862069,0.7241379,0.5344828,0.5,0.3448276,0.3275862,0.2758621,0.1206897,0.03448276,0
191,0.5,0.5,1,0.9827586,0.9482759,0.7931034,0.6551724,0.6206897,0.5862069,0.5517241,0.4655172,0.1896552,0.137931,0
192,0.5,0.5,1,0.9655172,0.8275862,0.8103448,0.7758621,0.7413793,0.6896552,0.5344828,0.2758621,0.1896552,0.137931,0
193,0.5,0.5,1,0.9137931,0.8275862,0.7931034,0.6724138,0.4482759,0.4137931,0.362069,0.2241379,0.1896552,0.1724138,0
194,0.5,0.5,1,0.9482759,0.8275862,0.5689655,0.5,0.4655172,0.4310345,0.2931034,0.2413793,0.2068966,0.1724138,0
195,0.5,0.5,1,0.9482759,0.9137931,0.8793103,0.862069,0.7068966,0.5689655,0.4137931,0.3793103,0.2241379,0.137931,0
196,0.5,0.5,1,0.862069,0.8275862,0.7068966,0.6551724,0.6206897,0.3448276,0.3103448,0.2931034,0.2068966,0.03448276,0
197,0.5,0.5,1,0.9482759,0.9310345,0.7931034,0.6551724,0.6206897,0.5862069,0.5517241,0.4137931,0.3275862,0.1551724,0
198,0.5,0.5,1,0.9310345,0.8275862,0.637931,0.6034483,0.5689655,0.5517241,0.5172414,0.4655172,0.2241379,0.0862069,0
199,0.5,0.5,1,0.8448276,0.7586207,0.6206897,0.6034483,0.5689655,0.5344828,0.5,0.4482759,0.4310345,0.2931034,0
200,0.5,0.5,1,0.9827586,0.9482759,0.7586207,0.637931,0.5517241,0.5172414,0.3965517,0.2241379,0.1896552,0.137931,0
201,0.5,0.5,1,0.8793103,0.8448276,0.7931034,0.7241379,0.6724138,0.5,0.4655172,0.4310345,0.1724138,0.137931,0
202,0.5,0.5,1,0.8793103,0.8448276,0.7931034,0.7413793,0.4827586,0.4655172,0.3793103,0.2068966,0.06896552,0.03448276,0
203,0.5,0.5,1,0.9482759,0.9137931,0.8793103,0.8448276,0.7068966,0.637931,0.4827586,0.362069,0.3275862,0.1896552,0
204,0.5,0.5,1,0.9482759,0.9137931,0.8965517,0.7413793,0.7241379,0.4310345,0.2931034,0.2586207,0.1724138,0.03448276,0
205,0.5,0.5,1,0.9655172,0.8275862,0.7068966,0.6896552,0.637931,0.4655172,0.4482759,0.4137931,0.1206897,0.0862069,0
206,0.5,0.5,1,0.9655172,0.9482759,0.8448276,0.7931034,0.6034483,0.3448276,0.2068966,0.1551724,0.06896552,0.03448276,0
207,0.5,0.5,1,0.9310345,0.8793103,0.8448276,0.8103448,0.7068966,0.6724138,0.4827586,0.3275862,0.1896552,0.03448276,0
208,0.5,0.5,1,0.9310345,0.9137931,0.8793103,0.7931034,0.7413793,0.7068966,0.5689655,0.4137931,0.3793103,0.137931,0
209,0.5,0.5,1,0.862069,0.8275862,0.8103448,0.7068966,0.6206897,0.5689655,0.5344828,0.3965517,0.1896552,0.1551724,0
210,0.5,0.5,1,0.9482759,0.9137931,0.8965517,0.7586207,0.7068966,0.5862069,0.4137931,0.3793103,0.1206897,0.0862069,0
211,0.5,0.5,1,0.9310345,0.8965517,0.8448276,0.7241379,0.6896552,0.5862069,0.4482759,0.4137931,0.3793103,0.1896552,0
212,0.5,0.5,1,0.9655172,0.9482759,0.9137931,0.8793103,0.7586207,0.7068966,0.6551724,0.4827586,0.2241379,0.137931,0
213,0.5,0.5,1,0.8793103,0.7068966,0.6724138,0.5344828,0.4482759,0.4137931,0.362069,0.2931034,0.06896552,0.03448276,0
214,0.5,0.5,1,0.862069,0.7068966,0.6034483,0.5862069,0.5517241,0.362069,0.3275862,0.2931034,0.137931,0.0862069,0
215,0.5,0.5,1,0.8965517,0.7586207,0.6896552,0.637931,0.6034483,0.4137931,0.362069,0.3275862,0.2931034,0.2586207,0
216,0.5,0.5,1,0.9655172,0.862069,0.7758621,0.637931,0.6034483,0.5689655,0.5517241,0.4137931,0.362069,0.1896552,0
217,0.5,0.5,1,0.8448276,0.7758621,0.7241379,0.5862069,0.5517241,0.5172414,0.3793103,0.2068966,0.1724138,0.137931,0
218,0.5,0.5,1,0.862069,0.8275862,0.6896552,0.5344828,0.4827586,0.4482759,0.3965517,0.137931,0.05172414,0.03448276,0
219,0.5,0.5,1,0.9310345,0.8103448,0.7758621,0.7241379,0.6724138,0.637931,0.4655172,0.4310345,0.2931034,0.2586207,0
220,0.5,0.5,1,0.9655172,0.9310345,0.9137931,0.7758621,0.6896552,0.637931,0.5,0.4655172,0.1896552,0.1551724,0
221,0.5,0.5,1,0.9137931,0.8103448,0.7758621,0.7413793,0.5517241,0.4137931,0.2413793,0.2241379,0.1724138,0.137931,0
222,0.5,0.5,1,0.9655172,0.9310345,0.8793103,0.7931034,0.6896552,0.5517241,0.5344828,0.2586207,0.06896552,0.03448276,0
223,0.5,0.5,1,0.862069,0.8275862,0.7758621,0.6551724,0.5172414,0.5,0.4137931,0.3793103,0.2241379,0.1896552,0
224,0.5,0.5,1,0.8793103,0.862069,0.7413793,0.7068966,0.5172414,0.4310345,0.3793103,0.3448276,0.1724138,0.137931,0
225,0.5,0.5,1,0.862069,0.7241379,0.7068966,0.6724138,0.5862069,0.4482759,0.4137931,0.3793103,0.3275862,0.1551724,0
226,0.5,0.5,1,0.862069,0.7586207,0.6206897,0.5862069,0.4137931,0.362069,0.1724138,0.0862069,0.05172414,0.03448276,0
227,0.5,0.5,1,0.9827586,0.8448276,0.8103448,0.7413793,0.5862069,0.4482759,0.2068966,0.1724138,0.0862069,0.05172414,0
228,0.5,0.5,1,0.9655172,0.9310345,0.862069,0.7241379,0.5517241,0.5172414,0.4655172,0.4310345,0.2758621,0.137931,0
229,0.5,0.5,1,0.9482759,0.9137931,0.637931,0.5172414,0.5,0.4655172,0.2931034,0.1551724,0.06896552,0.03448276,0
230,0.5,0.5,1,0.8448276,0.7931034,0.6551724,0.637931,0.6034483,0.5689655,0.4827586,0.3448276,0.2068966,0.1724138,0
231,0.5,0.5,1,0.862069,0.8275862,0.7931034,0.6551724,0.6206897,0.5689655,0.5172414,0.362069,0.1034483,0.03448276,0
232,0.5,0.5,1,0.862069,0.7068966,0.6551724,0.5689655,0.5,0.4655172,0.4310345,0.2068966,0.06896552,0.03448276,0
233,0.5,0.5,1,0.8275862,0.6896552,0.6551724,0.5172414,0.5,0.4482759,0.3275862,0.2413793,0.2068966,0.03448276,0
234,0.5,0.5,1,0.862069,0.7931034,0.7586207,0.7241379,0.6896552,0.637931,0.5,0.4482759,0.2931034,0.2586207,0
235,0.5,0.5,1,0.9655172,0.8793103,0.8275862,0.7758621,0.6551724,0.637931,0.6034483,0.3448276,0.3103448,0.1724138,0
236,0.5,0.5,1,0.862069,0.8275862,0.7931034,0.6551724,0.6034483,0.4310345,0.362069,0.2413793,0.2068966,0.03448276,0
237,0.5,0.5,1,0.9827586,0.8448276,0.7586207,0.7068966,0.5517241,0.3965517,0.362069,0.3275862,0.2931034,0.137931,0
238,0.5,0.5,1,0.8448276,0.7931034,0.6034483,0.5689655,0.5344828,0.4137931,0.3965517,0.2586207,0.1724138,0.137931,0
239,0.5,0.5,1,0.9310345,0.8965517,0.6551724,0.6034483,0.4482759,0.4310345,0.3448276,0.3103448,0.1724138,0.03448276,0
240,0.5,0.5,1,0.9655172,0.6896552,0.6206897,0.4827586,0.3275862,0.1896552,0.137931,0.1034483,0.06896552,0.03448276,0
241,0.5,0.5,1,0.9655172,0.862069,0.8448276,0.6551724,0.6034483,0.5689655,0.4310345,0.3965517,0.137931,0.0862069,0
242,0.5,0.5,1,0.862069,0.7758621,0.7413793,0.7241379,0.6896552,0.6551724,0.6034483,0.4482759,0.1724138,0.03448276,0
243,0.5,0.5,1,0.862069,0.8275862,0.6724138,0.6034483,0.4655172,0.2241379,0.1551724,0.1206897,0.0862069,0.05172414,0
244,0.5,0.5,1,0.8448276,0.7586207,0.7068966,0.6724138,0.6551724,0.5172414,0.362069,0.2241379,0.06896552,0.03448276,0
245,0.5,0.5,1,0.862069,0.7241379,0.6724138,0.5517241,0.5172414,0.4827586,0.4482759,0.3793103,0.3448276,0.1551724,0
246,0.5,0.5,1,0.862069,0.7241379,0.5689655,0.5344828,0.5172414,0.4827586,0.4482759,0.1724138,0.1206897,0.0862069,0
247,0.5,0.5,1,0.8793103,0.7413793,0.5517241,0.4482759,0.4137931,0.3793103,0.3448276,0.2931034,0.2758621,0.0862069,0
248,0.5,0.5,1,0.9655172,0.8103448,0.7758621,0.6206897,0.5862069,0.5,0.362069,0.2068966,0.1551724,0.137931,0
249,0.5,0.5,1,0.8448276,0.7068966,0.5517241,0.5172414,0.4827586,0.4482759,0.2931034,0.1551724,0.137931,0.0862069,0
250,0.5,0.5,1,0.9655172,0.8965517,0.862069,0.8103448,0.6551724,0.5172414,0.4827586,0.3448276,0.1034483,0.03448276,0
251,0.5,0.5,1,0.9482759,0.9137931,0.8793103,0.7758621,0.7413793,0.6724138,0.5862069,0.3965517,0.1551724,0.137931,0
252,0.5,0.5,1,0.9655172,0.8448276,0.7413793,0.7068966,0.5689655,0.3965517,0.3103448,0.2758621,0.2241379,0.01724138,0
253,0.5,0.5,1,0.9482759,0.9310345,0.7931034,0.7586207,0.6206897,0.4655172,0.4310345,0.3448276,0.2068966,0.03448276,0
254,0.5,0.5,1,0.9482759,0.862069,0.8275862,0.8103448,0.7758621,0.7413793,0.6034483,0.5172414,0.362069,0.137931,0
255,0.5,0.5,1,0.9137931,0.8793103,0.8448276,0.7068966,0.4310345,0.3965517,0.3793103,0.3448276,0.2413793,0.05172414,0
256,0.5,0.5,1,0.9310345,0.8965517,0.862069,0.8275862,0.7931034,0.6551724,0.5,0.4482759,0.4137931,0.137931,0
257,0.5,0.5,1,0.9482759,0.9310345,0.7931034,0.7068966,0.6724138,0.637931,0.5,0.362069,0.2068966,0.1724138,0
258,0.5,0.5,1,0.862069,0.8103448,0.6724138,0.637931,0.5517241,0.5344828,0.5,0.3448276,0.1206897,0.03448276,0
259,0.5,0.5,1,0.8793103,0.862069,0.6896552,0.5344828,0.5,0.4482759,0.3103448,0.2758621,0.1896552,0.03448276,0
260,0.5,0.5,1,0.8448276,0.8103448,0.7413793,0.6034483,0.5689655,0.5172414,0.3965517,0.362069,0.1724138,0.03448276,0
261,0.5,0.5,1,0.9655172,0.8275862,0.6551724,0.6034483,0.5862069,0.4827586,0.4482759,0.362069,0.3275862,0.137931,0
262,0.5,0.5,1,0.862069,0.7241379,0.6551724,0.5,0.4655172,0.3103448,0.1551724,0.1034483,0.06896552,0.03448276,0
263,0.5,0.5,1,0.9655172,0.9310345,0.7931034,0.7758621,0.7068966,0.5862069,0.5517241,0.3793103,0.137931,0.05172414,0
264,0.5,0.5,1,0.8965517,0.8275862,0.7931034,0.7586207,0.637931,0.5,0.3275862,0.2931034,0.2586207,0.2068966,0
265,0.5,0.5,1,0.862069,0.8275862,0.5517241,0.3965517,0.362069,0.2758621,0.2413793,0.2241379,0.0862069,0.03448276,0
266,0.5,0.5,1,0.9655172,0.9310345,0.8793103,0.8448276,0.7758621,0.637931,0.6034483,0.4482759,0.3793103,0.2413793,0
267,0.5,0.5,1,0.9655172,0.8275862,0.7931034,0.7413793,0.6551724,0.6034483,0.3448276,0.2068966,0.1724138,0.1551724,0
268,0.5,0.5,1,0.9137931,0.862069,0.8275862,0.7931034,0.7758621,0.7586207,0.7241379,0.6034483,0.4655172,0.1724138,0
269,0.5,0.5,1,0.9655172,0.9137931,0.7758621,0.7413793,0.6206897,0.5,0.3103448,0.2931034,0.2068966,0.03448276,0
270,0.5,0.5,1,0.862069,0.8275862,0.7931034,0.7758621,0.6724138,0.6206897,0.4310345,0.3965517,0.3103448,0.03448276,0
271,0.5,0.5,1,0.9655172,0.8965517,0.8448276,0.7068966,0.6724138,0.5344828,0.3965517,0.2413793,0.2068966,0.03448276,0
272,0.5,0.5,1,0.862069,0.7586207,0.5689655,0.3965517,0.3448276,0.2758621,0.2413793,0.2068966,0.1724138,0.137931,0
273,0.5,0.5,1,0.9655172,0.8793103,0.7413793,0.7068966,0.6896552,0.5517241,0.5,0.3965517,0.2068966,0.03448276,0
274,0.5,0.5,1,0.9655172,0.9482759,0.8965517,0.862069,0.7586207,0.637931,0.4482759,0.3103448,0.2758621,0.0862069,0
275,0.5,0.5,1,0.9827586,0.9482759,0.8965517,0.7758621,0.7413793,0.6034483,0.4310345,0.2586207,0.1206897,0.03448276,0
276,0.5,0.5,1,0.9655172,0.8965517,0.7413793,0.7068966,0.5689655,0.4310345,0.3793103,0.3448276,0.3103448,0.03448276,0
277,0.5,0.5,1,0.862069,0.7241379,0.6724138,0.4137931,0.362069,0.3275862,0.3103448,0.1551724,0.1206897,0.0862069,0
278,0.5,0.5,1,0.8448276,0.7068966,0.6724138,0.637931,0.5689655,0.5172414,0.4827586,0.3275862,0.1724138,0.137931,0
279,0.5,0.5,1,0.8793103,0.7413793,0.5517241,0.4137931,0.362069,0.3448276,0.2586207,0.2241379,0.1896552,0.03448276,0
280,0.5,0.5,1,0.9482759,0.7931034,0.6896552,0.6724138,0.637931,0.5,0.4655172,0.2586207,0.1206897,0.03448276,0
281,0.5,0.5,1,0.9655172,0.7758621,0.7413793,0.7068966,0.6551724,0.5344828,0.4310345,0.362069,0.2241379,0.1896552,0
282,0.5,0.5,1,0.8793103,0.7413793,0.7068966,0.6206897,0.4827586,0.4310345,0.3965517,0.3793103,0.2241379,0.03448276,0
283,0.5,0.5,1,0.862069,0.7068966,0.6551724,0.4827586,0.3965517,0.362069,0.3448276,0.3103448,0.1724138,0.03448276,0
284,0.5,0.5,1,0.8965517,0.8793103,0.7413793,0.6896552,0.6551724,0.4655172,0.3965517,0.1551724,0.06896552,0.03448276,0
285,0.5,0.5,1,0.8448276,0.8103448,0.6551724,0.637931,0.6034483,0.4482759,0.3103448,0.2241379,0.0862069,0.03448276,0
286,0.5,0.5,1,0.8793103,0.7931034,0.6551724,0.637931,0.5517241,0.5,0.4655172,0.2413793,0.2068966,0.1724138,0
287,0.5,0.5,1,0.9137931,0.862069,0.8448276,0.6896552,0.4655172,0.4310345,0.3448276,0.3103448,0.1724138,0.03448276,0
288,0.5,0.5,1,0.8793103,0.8448276,0.7758621,0.7413793,0.7068966,0.4310345,0.3793103,0.3448276,0.3103448,0.137931,0
289,0.5,0.5,1,0.9655172,0.8448276,0.6724138,0.6034483,0.5517241,0.5172414,0.3448276,0.2068966,0.06896552,0.03448276,0
290,0.5,0.5,1,0.8793103,0.8448276,0.7931034,0.7586207,0.5862069,0.4482759,0.3965517,0.3103448,0.2931034,0.2586207,0
291,0.5,0.5,1,0.9655172,0.8965517,0.8793103,0.7758621,0.7413793,0.6896552,0.5517241,0.5172414,0.2241379,0.1896552,0
292,0.5,0.5,1,0.9482759,0.7931034,0.6551724,0.6206897,0.5517241,0.5,0.362069,0.1034483,0.06896552,0.03448276,0
293,0.5,0.5,1,0.9137931,0.7586207,0.6206897,0.5862069,0.5517241,0.5344828,0.4482759,0.3965517,0.1724138,0.137931,0
294,0.5,0.5,1,0.9310345,0.8965517,0.7586207,0.6206897,0.5862069,0.5517241,0.5,0.3448276,0.1896552,0.1551724,0
295,0.5,0.5,1,0.862069,0.8275862,0.7758621,0.7586207,0.7241379,0.637931,0.6034483,0.3275862,0.2931034,0.1551724,0
296,0.5,0.5,1,0.9655172,0.8103448,0.6724138,0.5,0.4482759,0.4137931,0.2758621,0.2586207,0.2241379,0.0862069,0
297,0.5,0.5,1,0.8448276,0.8103448,0.7413793,0.6896552,0.6551724,0.6206897,0.4827586,0.4482759,0.3103448,0.1724138,0
298,0.5,0.5,1,0.9655172,0.9137931,0.8793103,0.7758621,0.5862069,0.4482759,0.2758621,0.2068966,0.06896552,0.03448276,0
299,0.5,0.5,1,0.862069,0.8448276,0.8103448,0.7241379,0.6896552,0.637931,0.3793103,0.3448276,0.2241379,0.05172414,0
300,0.5,0.5,1,0.9482759,0.9310345,0.8103448,0.7758621,0.7241379,0.637931,0.6034483,0.4310345,0.2931034,0.03448276,0
301,0.5,0.5,1,0.9655172,0.8448276,0.7931034,0.7586207,0.6206897,0.6034483,0.4655172,0.3793103,0.2068966,0.03448276,0
302,0.5,0.5,1,0.9482759,0.8275862,0.6551724,0.5,0.4655172,0.3275862,0.1724138,0.1034483,0.06896552,0.03448276,0
303,0.5,0.5,1,0.9137931,0.8793103,0.7586207,0.6206897,0.5862069,0.5689655,0.5344828,0.3965517,0.2241379,0.1724138,0
304,0.5,0.5,1,0.9655172,0.9137931,0.7931034,0.7586207,0.5689655,0.4482759,0.362069,0.3448276,0.1724138,0.137931,0
305,0.5,0.5,1,0.9482759,0.8275862,0.7931034,0.6551724,0.4827586,0.4137931,0.362069,0.1034483,0.06896552,0.03448276,0
306,0.5,0.5,1,0.862069,0.7413793,0.6896552,0.5172414,0.4827586,0.4482759,0.4310345,0.2931034,0.2586207,0.1724138,0
307,0.5,0.5,1,0.9655172,0.7931034,0.7586207,0.7413793,0.6034483,0.4655172,0.3793103,0.3448276,0.2931034,0.1724138,0
308,0.5,0.5,1,0.8448276,0.8103448,0.7413793,0.6896552,0.6206897,0.4827586,0.4482759,0.4137931,0.1724138,0.03448276,0
309,0.5,0.5,1,0.9137931,0.8793103,0.7413793,0.7241379,0.4310345,0.3275862,0.2931034,0.2413793,0.05172414,0.03448276,0
310,0.5,0.5,1,0.9655172,0.8965517,0.7586207,0.7413793,0.7068966,0.6724138,0.637931,0.4827586,0.3448276,0.05172414,0
311,0.5,0.5,1,0.9655172,0.9310345,0.7931034,0.6206897,0.5172414,0.4310345,0.2413793,0.1034483,0.05172414,0.01724138,0
312,0.5,0.5,1,0.9827586,0.9482759,0.9310345,0.8965517,0.8103448,0.6724138,0.5344828,0.3793103,0.3275862,0.03448276,0
313,0.5,0.5,1,0.9482759,0.9137931,0.8793103,0.8448276,0.7068966,0.6896552,0.6034483,0.5517241,0.3965517,0.2586207,0
314,0.5,0.5,1,0.9655172,0.9310345,0.862069,0.8275862,0.6896552,0.6206897,0.4827586,0.4310345,0.3965517,0.1551724,0
315,0.5,0.5,1,0.9310345,0.7931034,0.6551724,0.4827586,0.3448276,0.3103448,0.2758621,0.2413793,0.2068966,0.05172414,0
316,0.5,0.5,1,0.9827586,0.9310345,0.8965517,0.7758621,0.7413793,0.6034483,0.5172414,0.3448276,0.1206897,0.0862069,0
317,0.5,0.5,1,0.9655172,0.9310345,0.8793103,0.862069,0.7241379,0.6896552,0.6034483,0.4827586,0.2931034,0.1551724,0
318,0.5,0.5,1,0.9655172,0.8275862,0.7586207,0.7241379,0.5862069,0.4310345,0.3793103,0.2068966,0.1724138,0.03448276,0
319,0.5,0.5,1,0.8448276,0.8103448,0.7758621,0.7068966,0.6724138,0.5344828,0.4655172,0.4137931,0.1724138,0.03448276,0
320,0.5,0.5,1,0.9655172,0.9310345,0.8103448,0.6724138,0.637931,0.4655172,0.3793103,0.3275862,0.05172414,0.03448276,0
321,0.5,0.5,1,0.8793103,0.7413793,0.6551724,0.637931,0.4482759,0.4137931,0.3793103,0.2241379,0.1896552,0.05172414,0
322,0.5,0.5,1,0.8965517,0.8275862,0.637931,0.6034483,0.5517241,0.5172414,0.3793103,0.1206897,0.0862069,0.03448276,0
323,0.5,0.5,1,0.9137931,0.8793103,0.7241379,0.637931,0.4137931,0.3793103,0.2413793,0.1034483,0.05172414,0.03448276,0
324,0.5,0.5,1,0.8448276,0.8103448,0.7758621,0.7586207,0.6206897,0.4827586,0.3965517,0.3275862,0.2758621,0.03448276,0
325,0.5,0.5,1,0.9827586,0.9482759,0.8103448,0.7586207,0.7241379,0.6896552,0.4310345,0.3793103,0.2931034,0.1551724,0
326,0.5,0.5,1,0.862069,0.8448276,0.8103448,0.7758621,0.637931,0.5344828,0.3448276,0.2931034,0.2586207,0.0862069,0
327,0.5,0.5,1,0.9655172,0.8275862,0.7931034,0.6896552,0.637931,0.6206897,0.4310345,0.3965517,0.1034483,0.0862069,0
