SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11
326,0.5,0.25,1,0.9655172,0.9137931,0.8448276,0.8103448,0.6724138,0.5172414,0.3965517,0.2241379,0.1896552,0.03448276,0
327,0.5,0.25,1,0.862069,0.7068966,0.5517241,0.5,0.4655172,0.3103448,0.1724138,0.137931,0.05172414,0.03448276,0
328,0.5,0.25,1,0.9137931,0.7586207,0.7241379,0.5517241,0.5,0.4655172,0.3275862,0.1896552,0.1724138,0.03448276,0
329,0.5,0.25,1,0.862069,0.8275862,0.7758621,0.6206897,0.5344828,0.5,0.362069,0.2068966,0.1896552,0.1551724,0
330,0.5,0.25,1,0.9827586,0.8275862,0.637931,0.6034483,0.5689655,0.4482759,0.3103448,0.2586207,0.1724138,0.03448276,0
331,0.5,0.25,1,0.9655172,0.8275862,0.637931,0.5862069,0.5517241,0.5172414,0.4310345,0.3103448,0.1896552,0.01724138,0
332,0.5,0.25,1,0.9655172,0.7931034,0.637931,0.5862069,0.5517241,0.4655172,0.3275862,0.1896552,0.1724138,0.137931,0
333,0.5,0.25,1,0.862069,0.8275862,0.7758621,0.5862069,0.4655172,0.4310345,0.4137931,0.3275862,0.1724138,0.137931,0
334,0.5,0.25,1,0.9655172,0.9310345,0.8793103,0.7931034,0.7586207,0.6206897,0.4482759,0.3103448,0.2931034,0.1551724,0
335,0.5,0.25,1,0.862069,0.8103448,0.6896552,0.6551724,0.5689655,0.3793103,0.3448276,0.3275862,0.2068966,0.03448276,0
336,0.5,0.25,1,0.9310345,0.8965517,0.8448276,0.6896552,0.5517241,0.5,0.4655172,0.4310345,0.2931034,0.03448276,0
337,0.5,0.25,1,0.9655172,0.9482759,0.9137931,0.862069,0.7241379,0.5689655,0.4310345,0.3448276,0.1896552,0.03448276,0
338,0.5,0.25,1,0.9482759,0.862069,0.8275862,0.6551724,0.5172414,0.4827586,0.3275862,0.3103448,0.1724138,0.03448276,0
339,0.5,0.25,1,0.862069,0.6896552,0.6034483,0.5862069,0.5517241,0.4310345,0.3965517,0.2586207,0.2241379,0.1724138,0
340,0.5,0.25,1,0.9655172,0.9137931,0.8793103,0.8103448,0.6724138,0.6551724,0.4137931,0.2758621,0.1896552,0.03448276,0
341,0.5,0.25,1,0.862069,0.8275862,0.7758621,0.637931,0.4482759,0.4137931,0.3965517,0.3103448,0.1551724,0.03448276,0
342,0.5,0.25,1,0.9482759,0.8103448,0.7758621,0.7241379,0.6896552,0.5689655,0.4827586,0.3103448,0.2758621,0.2586207,0
343,0.5,0.25,1,0.9137931,0.7241379,0.5862069,0.5517241,0.5,0.4655172,0.3103448,0.2931034,0.1724138,0.03448276,0
344,0.5,0.25,1,0.9655172,0.9137931,0.7758621,0.6896552,0.5,0.362069,0.3448276,0.2241379,0.1896552,0.1551724,0
345,0.5,0.25,1,0.8448276,0.8103448,0.6034483,0.4655172,0.4482759,0.3448276,0.2931034,0.2586207,0.1724138,0.137931,0
346,0.5,0.25,1,0.9482759,0.7758621,0.7413793,0.7068966,0.6724138,0.5344828,0.3793103,0.2931034,0.2758621,0.137931,0
347,0.5,0.25,1,0.862069,0.8103448,0.6724138,0.637931,0.5689655,0.5344828,0.5,0.3103448,0.1551724,0.03448276,0
348,0.5,0.25,1,0.8103448,0.7758621,0.6896552,0.6551724,0.5172414,0.4655172,0.3275862,0.3103448,0.1896552,0.1551724,0
349,0.5,0.25,1,0.8103448,0.7586207,0.6206897,0.5344828,0.3965517,0.362069,0.3275862,0.2068966,0.1896552,0.1551724,0
350,0.5,0.25,1,0.9655172,0.7758621,0.7413793,0.7241379,0.637931,0.5,0.4482759,0.2931034,0.1724138,0.03448276,0
351,0.5,0.25,1,0.8448276,0.8103448,0.6551724,0.5862069,0.5517241,0.5172414,0.3793103,0.3275862,0.1724138,0.03448276,0
352,0.5,0.25,1,0.8103448,0.7758621,0.637931,0.5862069,0.5,0.4827586,0.3448276,0.3103448,0.1896552,0.1551724,0
353,0.5,0.25,1,0.7931034,0.7586207,0.7241379,0.6034483,0.5172414,0.3793103,0.2068966,0.1034483,0.05172414,0.03448276,0
354,0.5,0.25,1,0.8448276,0.8103448,0.7413793,0.6551724,0.6206897,0.3793103,0.2413793,0.1896552,0.1724138,0.03448276,0
355,0.5,0.25,1,0.8103448,0.6724138,0.5862069,0.5517241,0.5,0.362069,0.3275862,0.3103448,0.1551724,0.1206897,0
356,0.5,0.25,1,0.9655172,0.9310345,0.7931034,0.6551724,0.637931,0.5862069,0.4310345,0.3965517,0.3103448,0.137931,0
357,0.5,0.25,1,0.9655172,0.9310345,0.8448276,0.7241379,0.5862069,0.5689655,0.362069,0.3103448,0.2068966,0.03448276,0
358,0.5,0.25,1,0.9655172,0.7931034,0.7586207,0.6206897,0.5689655,0.4310345,0.2758621,0.2586207,0.1724138,0.03448276,0
359,0.5,0.25,1,0.9655172,0.7931034,0.7758621,0.7241379,0.6896552,0.6034483,0.4655172,0.3275862,0.1896552,0.03448276,0
360,0.5,0.25,1,0.9655172,0.8275862,0.7931034,0.7068966,0.6551724,0.6206897,0.4655172,0.2931034,0.2758621,0.137931,0
361,0.5,0.25,1,0.8275862,0.7931034,0.7586207,0.6206897,0.6034483,0.5517241,0.4655172,0.362069,0.2241379,0.03448276,0
362,0.5,0.25,1,0.9137931,0.8793103,0.6551724,0.6034483,0.5862069,0.5517241,0.4137931,0.2758621,0.1896552,0.03448276,0
363,0.5,0.25,1,0.9482759,0.9310345,0.8965517,0.7586207,0.6034483,0.5689655,0.3793103,0.2931034,0.1551724,0.1206897,0
364,0.5,0.25,1,0.8448276,0.7758621,0.6206897,0.5862069,0.5517241,0.4137931,0.362069,0.3275862,0.2931034,0.137931,0
365,0.5,0.25,1,0.9482759,0.6896552,0.6551724,0.6206897,0.5689655,0.4137931,0.3275862,0.1896552,0.05172414,0.03448276,0
366,0.5,0.25,1,0.9310345,0.8793103,0.637931,0.5,0.4655172,0.4310345,0.2931034,0.2068966,0.1896552,0.03448276,0
367,0.5,0.25,1,0.9655172,0.7931034,0.7068966,0.5689655,0.5517241,0.5172414,0.4655172,0.3275862,0.1724138,0.137931,0
368,0.5,0.25,1,0.862069,0.7758621,0.7413793,0.6034483,0.5689655,0.5517241,0.5,0.3448276,0.2068966,0.03448276,0
369,0.5,0.25,1,0.8448276,0.7931034,0.6206897,0.4827586,0.4482759,0.3103448,0.2413793,0.1034483,0.06896552,0.03448276,0
370,0.5,0.25,1,0.9137931,0.7758621,0.7413793,0.7068966,0.5517241,0.3965517,0.3448276,0.3275862,0.1724138,0.03448276,0
371,0.5,0.25,1,0.862069,0.7586207,0.5862069,0.5344828,0.4482759,0.4137931,0.3793103,0.1896552,0.1724138,0.03448276,0
372,0.5,0.25,1,0.862069,0.8275862,0.7931034,0.6034483,0.5517241,0.4310345,0.2931034,0.2068966,0.1896552,0.1551724,0
373,0.5,0.25,1,0.9655172,0.8793103,0.8448276,0.7931034,0.6551724,0.5,0.2758621,0.1896552,0.1724138,0.137931,0
374,0.5,0.25,1,0.9655172,0.8448276,0.8275862,0.7413793,0.5689655,0.4310345,0.3793103,0.2413793,0.2068966,0.03448276,0
375,0.5,0.25,1,0.9827586,0.9482759,0.9137931,0.7586207,0.5862069,0.4482759,0.3103448,0.2586207,0.2241379,0.0862069,0
376,0.5,0.25,1,0.8275862,0.6896552,0.5517241,0.3965517,0.3448276,0.3103448,0.2241379,0.1896552,0.05172414,0.03448276,0
377,0.5,0.25,1,0.8275862,0.7931034,0.7586207,0.6206897,0.5689655,0.4827586,0.4655172,0.3275862,0.2931034,0.137931,0
378,0.5,0.25,1,0.8448276,0.6896552,0.6551724,0.6206897,0.5862069,0.4482759,0.3965517,0.3275862,0.2931034,0.137931,0
379,0.5,0.25,1,0.8793103,0.8448276,0.8103448,0.7931034,0.6206897,0.4310345,0.3103448,0.2586207,0.1206897,0.03448276,0
380,0.5,0.25,1,0.7931034,0.6551724,0.6034483,0.5344828,0.5,0.3965517,0.362069,0.2241379,0.1896552,0.03448276,0
381,0.5,0.25,1,0.9310345,0.8965517,0.7068966,0.6724138,0.6206897,0.5862069,0.4310345,0.2931034,0.1724138,0.03448276,0
382,0.5,0.25,1,0.9655172,0.7931034,0.7586207,0.7068966,0.5689655,0.4827586,0.3275862,0.1896552,0.1724138,0.137931,0
383,0.5,0.25,1,0.8103448,0.6551724,0.5172414,0.4482759,0.4137931,0.3793103,0.3275862,0.2931034,0.1551724,0.03448276,0
384,0.5,0.25,1,0.9827586,0.8448276,0.8103448,0.6551724,0.4827586,0.4310345,0.3965517,0.3103448,0.2758621,0.137931,0
385,0.5,0.25,1,0.9655172,0.9482759,0.8965517,0.7241379,0.6896552,0.5517241,0.4137931,0.2758621,0.1896552,0.03448276,0
386,0.5,0.25,1,0.9655172,0.8275862,0.8103448,0.7758621,0.6896552,0.5172414,0.4655172,0.3275862,0.1896552,0.1551724,0
387,0.5,0.25,1,0.9655172,0.9137931,0.7413793,0.5862069,0.5517241,0.4655172,0.3275862,0.3103448,0.2758621,0.137931,0
388,0.5,0.25,1,0.8448276,0.8103448,0.637931,0.5517241,0.5,0.4827586,0.3448276,0.2068966,0.1724138,0.03448276,0
389,0.5,0.25,1,0.862069,0.6896552,0.6551724,0.5172414,0.4310345,0.3793103,0.3448276,0.3275862,0.1896552,0.03448276,0
390,0.5,0.25,1,0.9655172,0.9310345,0.8103448,0.7586207,0.7413793,0.5689655,0.5344828,0.3965517,0.2241379,0.137931,0
391,0.5,0.25,1,0.9827586,0.9137931,0.7586207,0.7068966,0.6724138,0.5344828,0.4482759,0.4137931,0.1724138,0.03448276,0
392,0.5,0.25,1,0.9482759,0.9137931,0.7241379,0.5862069,0.4310345,0.4137931,0.3793103,0.3448276,0.2241379,0.137931,0
393,0.5,0.25,1,0.8448276,0.8103448,0.6551724,0.6206897,0.5689655,0.4827586,0.4655172,0.3275862,0.1724138,0.03448276,0
394,0.5,0.25,1,0.8448276,0.7758621,0.6206897,0.5862069,0.5517241,0.5,0.362069,0.2068966,0.1724138,0.137931,0
395,0.5,0.25,1,0.9482759,0.7413793,0.6724138,0.637931,0.5,0.4655172,0.4310345,0.3103448,0.137931,0.1034483,0
396,0.5,0.25,1,0.9655172,0.8103448,0.7758621,0.6206897,0.5517241,0.5,0.362069,0.3275862,0.1724138,0.03448276,0
397,0.5,0.25,1,0.862069,0.8275862,0.637931,0.6034483,0.5862069,0.4655172,0.4137931,0.3275862,0.1896552,0.1551724,0
398,0.5,0.25,1,0.9310345,0.8965517,0.862069,0.7241379,0.6896552,0.5172414,0.4655172,0.4310345,0.3103448,0.137931,0
399,0.5,0.25,1,0.8448276,0.7931034,0.6551724,0.5,0.4655172,0.3103448,0.2758621,0.2586207,0.1724138,0.137931,0
400,0.5,0.25,1,0.862069,0.8275862,0.637931,0.5862069,0.5517241,0.5172414,0.5,0.3793103,0.2241379,0.137931,0
401,0.5,0.25,1,0.9482759,0.8275862,0.7931034,0.5862069,0.4137931,0.3275862,0.1896552,0.1551724,0.137931,0.1034483,0
402,0.5,0.25,1,0.862069,0.8103448,0.7758621,0.7068966,0.5517241,0.5172414,0.3965517,0.362069,0.2068966,0.03448276,0
403,0.5,0.25,1,0.9137931,0.8965517,0.7586207,0.7068966,0.6724138,0.5862069,0.362069,0.3275862,0.2068966,0.03448276,0
404,0.5,0.25,1,0.9655172,0.7931034,0.6551724,0.6034483,0.4655172,0.3793103,0.3448276,0.3275862,0.1896552,0.1551724,0
405,0.5,0.25,1,0.9655172,0.8965517,0.6551724,0.637931,0.5862069,0.5517241,0.4137931,0.2758621,0.1896552,0.03448276,0
406,0.5,0.25,1,0.9137931,0.8793103,0.8275862,0.6896552,0.637931,0.6034483,0.3448276,0.1896552,0.1724138,0.03448276,0
407,0.5,0.25,1,0.862069,0.8448276,0.7586207,0.6034483,0.5689655,0.5172414,0.4827586,0.3103448,0.1724138,0.03448276,0
408,0.5,0.25,1,0.862069,0.8103448,0.7758621,0.7413793,0.5517241,0.4655172,0.3275862,0.1724138,0.1551724,0.1206897,0
409,0.5,0.25,1,0.9655172,0.9310345,0.9137931,0.7586207,0.7068966,0.5517241,0.4655172,0.3275862,0.2931034,0.137931,0
410,0.5,0.25,1,0.862069,0.7758621,0.7413793,0.7068966,0.5344828,0.3793103,0.3275862,0.1896552,0.05172414,0.03448276,0
411,0.5,0.25,1,0.9655172,0.9137931,0.7758621,0.5862069,0.4482759,0.4137931,0.2586207,0.2413793,0.1551724,0.03448276,0
412,0.5,0.25,1,0.9655172,0.9137931,0.7241379,0.5862069,0.5517241,0.3965517,0.3103448,0.2758621,0.137931,0.01724138,0
413,0.5,0.25,1,0.862069,0.7241379,0.637931,0.5862069,0.5517241,0.5172414,0.4827586,0.2758621,0.1206897,0.01724138,0
414,0.5,0.25,1,0.9137931,0.7758621,0.6206897,0.5862069,0.5517241,0.5,0.362069,0.2068966,0.1896552,0.03448276,0
415,0.5,0.25,1,0.9655172,0.9137931,0.8103448,0.7586207,0.5,0.4655172,0.3275862,0.2413793,0.2068966,0.1896552,0
416,0.5,0.25,1,0.9655172,0.8965517,0.8448276,0.7586207,0.5172414,0.4827586,0.3275862,0.1896552,0.1551724,0.137931,0
417,0.5,0.25,1,0.9655172,0.7758621,0.637931,0.5517241,0.5172414,0.5,0.4482759,0.2931034,0.1551724,0.03448276,0
418,0.5,0.25,1,0.9655172,0.7586207,0.6206897,0.5689655,0.5344828,0.5,0.3965517,0.2413793,0.1034483,0.03448276,0
419,0.5,0.25,1,0.9655172,0.8275862,0.7758621,0.6206897,0.5862069,0.4482759,0.362069,0.1896552,0.1724138,0.137931,0
420,0.5,0.25,1,0.9655172,0.9137931,0.7586207,0.7413793,0.6034483,0.4482759,0.362069,0.3275862,0.2931034,0.137931,0
421,0.5,0.25,1,0.8275862,0.6896552,0.5517241,0.4655172,0.4137931,0.3793103,0.3448276,0.2068966,0.1896552,0.03448276,0
422,0.5,0.25,1,0.9482759,0.8103448,0.637931,0.5517241,0.5172414,0.3965517,0.362069,0.1896552,0.05172414,0.03448276,0
423,0.5,0.25,1,0.9137931,0.7758621,0.7413793,0.6896552,0.6551724,0.637931,0.4655172,0.3103448,0.1724138,0.137931,0
424,0.5,0.25,1,0.862069,0.8275862,0.6551724,0.637931,0.5862069,0.5517241,0.4655172,0.3103448,0.1724138,0.137931,0
425,0.5,0.25,1,0.8103448,0.7758621,0.7241379,0.5862069,0.5517241,0.4655172,0.3448276,0.2068966,0.1896552,0.03448276,0
426,0.5,0.25,1,0.9310345,0.8965517,0.8448276,0.6551724,0.5172414,0.4827586,0.362069,0.1896552,0.1551724,0.1206897,0
427,0.5,0.25,1,0.9655172,0.9310345,0.8448276,0.7931034,0.6551724,0.6034483,0.3448276,0.1896552,0.1724138,0.03448276,0
428,0.5,0.25,1,0.862069,0.8275862,0.7758621,0.7413793,0.5517241,0.4310345,0.4137931,0.2413793,0.1551724,0.03448276,0
429,0.5,0.25,1,0.8275862,0.6896552,0.5517241,0.5172414,0.5,0.4655172,0.4137931,0.3275862,0.1896552,0.1551724,0
430,0.5,0.25,1,0.9137931,0.8793103,0.8275862,0.7931034,0.6034483,0.4655172,0.3103448,0.1724138,0.137931,0.01724138,0
431,0.5,0.25,1,0.9482759,0.9137931,0.7241379,0.7068966,0.5689655,0.4137931,0.2758621,0.2413793,0.1551724,0.03448276,0
432,0.5,0.25,1,0.8103448,0.7241379,0.6034483,0.5862069,0.5517241,0.4137931,0.2586207,0.2068966,0.1724138,0.137931,0
433,0.5,0.25,1,0.9655172,0.8275862,0.6896552,0.637931,0.6034483,0.4482759,0.362069,0.3448276,0.1896552,0.03448276,0
434,0.5,0.25,1,0.862069,0.8275862,0.7931034,0.6034483,0.4482759,0.4310345,0.3793103,0.2931034,0.1551724,0.03448276,0
435,0.5,0.25,1,0.9482759,0.7931034,0.7586207,0.7241379,0.5862069,0.4310345,0.3448276,0.3275862,0.1724138,0.03448276,0
436,0.5,0.25,1,0.9655172,0.9482759,0.9137931,0.862069,0.6724138,0.5344828,0.4482759,0.3275862,0.1724138,0.137931,0
437,0.5,0.25,1,0.9655172,0.7931034,0.7413793,0.7068966,0.6206897,0.5,0.362069,0.1896552,0.1724138,0.137931,0
438,0.5,0.25,1,0.9482759,0.7931034,0.7586207,0.7413793,0.6034483,0.4310345,0.2931034,0.2586207,0.1724138,0.03448276,0
439,0.5,0.25,1,0.9482759,0.8275862,0.6551724,0.4827586,0.4482759,0.3103448,0.2413793,0.1034483,0.06896552,0.03448276,0
440,0.5,0.25,1,0.9137931,0.8793103,0.8275862,0.6896552,0.4827586,0.4482759,0.3103448,0.2931034,0.2586207,0.1551724,0
441,0.5,0.25,1,0.8103448,0.7413793,0.6896552,0.5517241,0.5172414,0.4827586,0.4482759,0.2931034,0.1724138,0.137931,0
442,0.5,0.25,1,0.9137931,0.8965517,0.862069,0.8275862,0.6896552,0.5517241,0.4655172,0.4137931,0.1896552,0.03448276,0
443,0.5,0.25,1,0.9655172,0.8275862,0.6724138,0.5862069,0.4137931,0.362069,0.3275862,0.3103448,0.1724138,0.03448276,0
444,0.5,0.25,1,0.8103448,0.7413793,0.6034483,0.5689655,0.5172414,0.3793103,0.3448276,0.1896552,0.06896552,0.03448276,0
445,0.5,0.25,1,0.9482759,0.8103448,0.6551724,0.6034483,0.3448276,0.3103448,0.2758621,0.1896552,0.05172414,0.03448276,0
446,0.5,0.25,1,0.9482759,0.7931034,0.7586207,0.7241379,0.5862069,0.5689655,0.4827586,0.362069,0.1896552,0.03448276,0
447,0.5,0.25,1,0.9655172,0.9137931,0.7586207,0.6206897,0.5689655,0.4310345,0.4137931,0.1551724,0.06896552,0.03448276,0
448,0.5,0.25,1,0.9482759,0.8103448,0.6551724,0.5689655,0.5344828,0.5172414,0.3965517,0.362069,0.1896552,0.03448276,0
449,0.5,0.25,1,0.9655172,0.9310345,0.7586207,0.6206897,0.4655172,0.4137931,0.2758621,0.1896552,0.05172414,0.03448276,0
450,0.5,0.25,1,0.9482759,0.9137931,0.8793103,0.7758621,0.637931,0.4482759,0.4310345,0.2413793,0.1551724,0.03448276,0
451,0.5,0.25,1,0.9137931,0.8793103,0.8448276,0.7931034,0.6034483,0.4655172,0.3103448,0.2758621,0.1551724,0.137931,0
452,0.5,0.25,1,0.9482759,0.8103448,0.7241379,0.5862069,0.5517241,0.5344828,0.362069,0.3275862,0.1724138,0.03448276,0
453,0.5,0.25,1,0.9482759,0.8103448,0.7758621,0.7413793,0.6034483,0.5344828,0.3793103,0.2413793,0.2068966,0.03448276,0
454,0.5,0.25,1,0.862069,0.8448276,0.7413793,0.7068966,0.5,0.4655172,0.3103448,0.2586207,0.1724138,0.137931,0
455,0.5,0.25,1,0.9655172,0.8448276,0.7068966,0.5689655,0.4827586,0.4310345,0.3965517,0.2413793,0.2241379,0.1896552,0
456,0.5,0.25,1,0.8448276,0.8103448,0.7586207,0.6724138,0.5344828,0.5,0.4137931,0.1896552,0.05172414,0.03448276,0
457,0.5,0.25,1,0.9137931,0.7758621,0.5862069,0.4310345,0.2931034,0.2413793,0.2068966,0.1896552,0.1551724,0.03448276,0
458,0.5,0.25,1,0.9310345,0.7931034,0.7586207,0.5172414,0.5,0.4655172,0.4137931,0.2586207,0.1724138,0.03448276,0
459,0.5,0.25,1,0.9655172,0.9137931,0.8275862,0.7241379,0.6896552,0.5517241,0.3448276,0.1896552,0.1724138,0.03448276,0
460,0.5,0.25,1,0.9655172,0.9137931,0.7586207,0.7241379,0.6551724,0.5172414,0.4827586,0.2068966,0.06896552,0.03448276,0
461,0.5,0.25,1,0.8103448,0.6724138,0.5172414,0.3793103,0.3448276,0.3103448,0.2586207,0.1724138,0.1551724,0.03448276,0
462,0.5,0.25,1,0.9482759,0.9137931,0.8793103,0.862069,0.6896552,0.5517241,0.4137931,0.2758621,0.1896552,0.1551724,0
463,0.5,0.25,1,0.9310345,0.7758621,0.7413793,0.7068966,0.6206897,0.3793103,0.2413793,0.2241379,0.1724138,0.03448276,0
464,0.5,0.25,1,0.862069,0.8275862,0.7931034,0.637931,0.4827586,0.4310345,0.3448276,0.3275862,0.1724138,0.137931,0
465,0.5,0.25,1,0.9482759,0.9310345,0.7586207,0.7241379,0.5862069,0.5517241,0.3965517,0.2586207,0.1206897,0.03448276,0
466,0.5,0.25,1,0.9310345,0.8965517,0.862069,0.7068966,0.6551724,0.6206897,0.4655172,0.3275862,0.2931034,0.137931,0
467,0.5,0.25,1,0.9655172,0.8103448,0.6724138,0.6206897,0.4310345,0.3448276,0.3103448,0.2758621,0.2586207,0.137931,0
468,0.5,0.25,1,0.862069,0.8448276,0.8103448,0.7758621,0.5862069,0.4310345,0.3448276,0.2241379,0.1724138,0.03448276,0
469,0.5,0.25,1,0.862069,0.8103448,0.637931,0.6034483,0.5172414,0.4827586,0.3275862,0.1896552,0.1724138,0.03448276,0
470,0.5,0.25,1,0.8448276,0.7931034,0.6551724,0.6206897,0.5,0.4655172,0.3103448,0.137931,0.1206897,0.03448276,0
471,0.5,0.25,1,0.9655172,0.7931034,0.7413793,0.7068966,0.5689655,0.4137931,0.2758621,0.137931,0.06896552,0.03448276,0
472,0.5,0.25,1,0.9655172,0.7931034,0.7586207,0.7068966,0.5689655,0.4137931,0.3448276,0.2068966,0.06896552,0.03448276,0
473,0.5,0.25,1,0.9827586,0.8448276,0.6896552,0.637931,0.5517241,0.362069,0.3275862,0.2931034,0.1551724,0.03448276,0
474,0.5,0.25,1,0.862069,0.8275862,0.7758621,0.7413793,0.5517241,0.5344828,0.4482759,0.3103448,0.2758621,0.1551724,0
475,0.5,0.25,1,0.862069,0.6724138,0.6206897,0.4655172,0.4482759,0.4137931,0.2931034,0.2068966,0.1724138,0.03448276,0
476,0.5,0.25,1,0.9482759,0.8965517,0.862069,0.8275862,0.6896552,0.6724138,0.5344828,0.4482759,0.1896552,0.03448276,0
477,0.5,0.25,1,0.9655172,0.9310345,0.8448276,0.7068966,0.5172414,0.362069,0.3103448,0.2931034,0.1551724,0.03448276,0
478,0.5,0.25,1,0.9655172,0.9137931,0.8793103,0.7241379,0.5862069,0.5,0.2758621,0.2068966,0.1724138,0.03448276,0
479,0.5,0.25,1,0.9655172,0.9137931,0.7758621,0.6034483,0.5689655,0.4482759,0.2758621,0.2068966,0.1724138,0.03448276,0
480,0.5,0.25,1,0.9482759,0.7758621,0.637931,0.6206897,0.5862069,0.5517241,0.4137931,0.3275862,0.1896552,0.03448276,0
481,0.5,0.25,1,0.9655172,0.9137931,0.7758621,0.6206897,0.6034483,0.4482759,0.4137931,0.3275862,0.1724138,0.137931,0
482,0.5,0.25,1,0.9655172,0.9137931,0.8793103,0.7413793,0.5689655,0.4827586,0.4482759,0.3103448,0.1724138,0.1551724,0
483,0.5,0.25,1,0.9655172,0.8275862,0.6896552,0.637931,0.5517241,0.5344828,0.5,0.3965517,0.2068966,0.03448276,0
484,0.5,0.25,1,0.9655172,0.8103448,0.6724138,0.5344828,0.5,0.4482759,0.3793103,0.2413793,0.2068966,0.03448276,0
485,0.5,0.25,1,0.8103448,0.6896552,0.637931,0.6034483,0.4655172,0.2931034,0.2068966,0.1724138,0.05172414,0.03448276,0
486,0.5,0.25,1,0.9827586,0.8448276,0.6551724,0.6206897,0.5,0.4655172,0.4137931,0.2931034,0.2068966,0.03448276,0
487,0.5,0.25,1,0.862069,0.7758621,0.7413793,0.7241379,0.6896552,0.5172414,0.4655172,0.3275862,0.1724138,0.03448276,0
488,0.5,0.25,1,0.862069,0.7068966,0.6724138,0.6206897,0.4655172,0.3103448,0.2241379,0.1896552,0.1724138,0.03448276,0
489,0.5,0.25,1,0.8448276,0.8103448,0.7241379,0.6896552,0.5517241,0.5,0.3448276,0.1896552,0.1551724,0.137931,0
490,0.5,0.25,1,0.9310345,0.8965517,0.7241379,0.6724138,0.637931,0.4827586,0.3448276,0.2068966,0.06896552,0.03448276,0
491,0.5,0.25,1,0.8275862,0.7931034,0.7586207,0.6206897,0.5689655,0.5517241,0.3965517,0.3103448,0.1724138,0.03448276,0
492,0.5,0.25,1,0.9137931,0.7241379,0.6896552,0.637931,0.5172414,0.4827586,0.3448276,0.2068966,0.1896552,0.1551724,0
493,0.5,0.25,1,0.7931034,0.7586207,0.7413793,0.6551724,0.5517241,0.3965517,0.362069,0.3103448,0.1724138,0.03448276,0
494,0.5,0.25,1,0.862069,0.8103448,0.637931,0.5689655,0.5344828,0.5,0.3448276,0.3103448,0.1724138,0.03448276,0
495,0.5,0.25,1,0.9482759,0.9137931,0.8448276,0.6724138,0.5344828,0.5,0.4655172,0.4310345,0.2931034,0.1551724,0
496,0.5,0.25,1,0.9310345,0.8965517,0.7413793,0.7068966,0.5689655,0.3275862,0.3103448,0.2241379,0.1724138,0.03448276,0
497,0.5,0.25,1,0.9310345,0.7931034,0.637931,0.6034483,0.5517241,0.4137931,0.3793103,0.362069,0.2758621,0.03448276,0
498,0.5,0.25,1,0.9655172,0.7931034,0.6551724,0.637931,0.5517241,0.5172414,0.3793103,0.3275862,0.1896552,0.03448276,0
499,0.5,0.25,1,0.8275862,0.7931034,0.637931,0.5862069,0.5,0.4655172,0.3275862,0.1896552,0.1724138,0.03448276,0
500,0.5,0.25,1,0.9482759,0.9137931,0.8793103,0.7241379,0.5517241,0.4827586,0.3448276,0.2068966,0.1724138,0.137931,0
1,0.5,0.5,1,0.8793103,0.8448276,0.7068966,0.6724138,0.6551724,0.5689655,0.4655172,0.2758621,0.2241379,0.03448276,0
2,0.5,0.5,1,0.9655172,0.8793103,0.7068966,0.6551724,0.5172414,0.3793103,0.362069,0.3275862,0.1896552,0.03448276,0
3,0.5,0.5,1,0.862069,0.8275862,0.7931034,0.6551724,0.5,0.4482759,0.3793103,0.2241379,0.06896552,0.03448276,0
4,0.5,0.5,1,0.9655172,0.9482759,0.9137931,0.7758621,0.6896552,0.5517241,0.3793103,0.3275862,0.2068966,0.03448276,0
5,0.5,0.5,1,0.9655172,0.9137931,0.7586207,0.6206897,0.6034483,0.4655172,0.4310345,0.3448276,0.1896552,0.1551724,0
6,0.5,0.5,1,0.9137931,0.8793103,0.862069,0.8275862,0.6896552,0.5517241,0.5,0.3275862,0.1724138,0.03448276,0
7,0.5,0.5,1,0.9482759,0.8793103,0.7586207,0.5689655,0.5344828,0.5,0.362069,0.2068966,0.06896552,0.03448276,0
8,0.5,0.5,1,0.8448276,0.8103448,0.7586207,0.6206897,0.4655172,0.3965517,0.362069,0.3275862,0.1724138,0.03448276,0
9,0.5,0.5,1,0.8448276,0.8103448,0.6724138,0.637931,0.5172414,0.4655172,0.3275862,0.2586207,0.2241379,0.1896552,0
10,0.5,0.5,1,0.9655172,0.9137931,0.8793103,0.7413793,0.5862069,0.4482759,0.4310345,0.3448276,0.1724138,0.137931,0
11,0.5,0.5,1,0.862069,0.8103448,0.7068966,0.6724138,0.4827586,0.4655172,0.3793103,0.3448276,0.3103448,0.03448276,0
12,0.5,0.5,1,0.9482759,0.8275862,0.7413793,0.7068966,0.6724138,0.637931,0.5,0.4827586,0.3448276,0.1896552,0
13,0.5,0.5,1,0.9655172,0.8275862,0.7931034,0.6551724,0.5172414,0.4655172,0.3793103,0.362069,0.3275862,0.1551724,0
14,0.5,0.5,1,0.862069,0.8275862,0.7413793,0.7068966,0.6724138,0.5344828,0.5172414,0.2413793,0.1896552,0.1551724,0
15,0.5,0.5,1,0.8793103,0.8448276,0.7068966,0.6551724,0.5172414,0.4827586,0.3965517,0.3793103,0.1896552,0.1551724,0
16,0.5,0.5,1,0.9482759,0.8275862,0.7931034,0.7068966,0.5517241,0.4137931,0.2241379,0.1896552,0.1724138,0.03448276,0
