Web,Site,M_D_T,Habitat,Lower_Taxon,Upper_Taxon,Freq,Lower_Guild,Upper_Guild,TL_lower_taxon,TL_upper_taxon,LS_lower_taxon,LS_upper_taxon
PL_FV,Dolebury_Warren,triad,grassland,Achillea_millefolium,Eristalis_arbustorum,3,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Achillea_millefolium,Sphaerophoria_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Prunella_vulgaris,Pteromalidae_sp._B,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Bombus_pascuorum,4,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Bombus_lucorum,2,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Apis_mellifera,4,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Bombus_terrestris,3,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Senecio_jacobaea,Eristalis_arbustorum,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Sepsis_cynipsea,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Bombus_pratorum,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Bombus_lapidarius,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Lasioglossum_lativentre,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Sarcophaga_subvivina,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Erica_cinerea,Pyronia_tithonus,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Senecio_jacobaea,Lasioglossum_fulvicorne,3,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Senecio_jacobaea,Lasioglossum_leucozonium,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Potentilla_reptans,Melanostoma_scalare,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Rubus_fruticosus_agg.,Neoascia_podagrica,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Dilophus_febrilis,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Sphaerophoria_scripta,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Eristalis_tenax,4,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Eristalis_arbustorum,3,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,salt_marsh,Aster_tripolium,Eristalis_tenax,4,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,salt_marsh,Aster_tripolium,Platycheirus_albimanus,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,salt_marsh,Aster_tripolium,Scaeva_pyrastri,3,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,salt_marsh,Aster_tripolium,Syrphidae_16,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,salt_marsh,Aster_tripolium,Eupeodes_corollae,3,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,salt_marsh,Aster_tripolium,Scathophaga_stercoraria,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Pilosella_officinarum,Pegoplata_aestiva,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Leontodon_hispidus,Pegoplata_aestiva,9,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Sphaerophoria_scripta,3,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Eupeodes_luniger,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Crepis_capillaris,Pegoplata_aestiva,4,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Maniola_jurtina,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Hoplitis_spinulosa,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Andrena_dorsata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Colletes_fodiens,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Episyrphus_balteatus,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Eristalis_tenax,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Sarcophaga_carnaria,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Lucilia_sericata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Sphaerophoria_sp.,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Platycheirus_manicatus,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Sarcophga_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Pegoplata_aestiva,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Platycheirus_albimanus,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Chrysotoxum_festivum,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Syritta_pipiens,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Sarcophga_sp.,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Neomyia_cornicina,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Sphenella_marginata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Senecio_jacobaea,Epeolus_cruciger,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Cirsium_arvense,Sarcophga_sp.,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Cirsium_arvense,Sarcophila_latifrons,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Cirsium_arvense,Sphaerophoria_scripta,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Hypochaeris_radicata,Episyrphus_balteatus,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Rhinophora_lepida,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Leontodon_hispidus,Rhinophora_lepida,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Bombus_pascuorum,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Eupeodes_corollae,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Bellardia_viarum,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Leontodon_hispidus,Coenosia_verralli,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Senecio_jacobaea,Pollenia_pediculata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Leontodon_autumnalis,Pegoplata_aestiva,6,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Syrphus_ribesii,3,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Sepsis_cynipsea,7,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Episyrphus_balteatus,8,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Syrphus_vitripennis,4,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Episyrphus_balteatus,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Musca_autumnalis,4,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Erica_cinerea,Episyrphus_balteatus,2,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Meliscaeva_auricollis,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Sphaerophoria_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Potentilla_erecta,Ichneumonidae_sp._FV,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Calluna_vulgaris,Calliphora_vicina,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Pegoplata_aestiva,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Potentilla_erecta,Oscinella_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Erica_cinerea,Eristalis_tenax,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Potentilla_erecta,Coenosia_verralli,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Erica_cinerea,Apis_mellifera,4,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Potentilla_erecta,Coenosia_dubiosa,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Potentilla_erecta,Coenosia_femoralis,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Erica_cinerea,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Erica_tetralix,Bombus_pascuorum,2,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Calluna_vulgaris,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Erica_cinerea,Bombus_pascuorum,2,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Calluna_vulgaris,Bombus_lapidarius,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Calluna_vulgaris,Bombus_lucorum,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Lasioglossum_fulvicorne,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Cirsium_arvense,Neomyia_viridescens,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Senecio_jacobaea,Halictus_tumulorum,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Drymeia_hamata,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Knautia_arvensis,Neomyia_viridescens,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Helianthemum_nummularium,Pegoplata_aestiva,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Leontodon_hispidus,Drymeia_hamata,3,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Meligethes_sp._A,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Leontodon_hispidus,Bombus_lapidarius,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Pimpinella_saxifraga,Opomyza_florum,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Daucus_carota,Sarcophaga_carnaria,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Knautia_arvensis,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Knautia_arvensis,Bombus_pascuorum,2,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Centaurea_nigra,Bombus_terrestris,3,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Centaurea_nigra,Bombus_pascuorum,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Centaurea_nigra,Bombus_lapidarius,2,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Daucus_carota,Melinda_viridicyanea,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Daucus_carota,Scathophaga_stercoraria,4,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Pimpinella_saxifraga,Scathophaga_stercoraria,3,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Pimpinella_saxifraga,Sarcophga_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Ranunculus_repens,Scathophaga_stercoraria,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Senecio_jacobaea,Siphona_geniculata,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Taraxacum_agg.,Neomyia_cornicina,2,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Leontodon_hispidus,Botanophila_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Pimpinella_saxifraga,Lydella_grisescens,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Aglais_urticae,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Melinda_viridicyanea,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Leontodon_hispidus,Pegoplata_aestiva,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Crepis_vesicaria,Neomyia_cornicina,1,PL,FV,1,2,NA,adult
PL_FV,Pewsey_Downs,monad,grassland,Daucus_carota,Sphaerophoria_scripta,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Syrphidae_12,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Limonium_vulgare,Eristalis_tenax,3,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Limonium_vulgare,Aglais_urticae,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Autographa_gamma,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Eristalis_tenax,20,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Limonium_vulgare,Bombus_pascuorum,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Scathophaga_calida,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Scathophaga_stercoraria,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Campiglossa_plantaginis,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Bombus_pascuorum,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Eristalis_arbustorum,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Eristalis_horticola,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,salt_marsh,Aster_tripolium,Sphaerophoria_scripta,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Leontodon_hispidus,Oedemera_lurida,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Rubus_fruticosus_agg.,Polyommatus_icarus,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Rubus_fruticosus_agg.,Bombus_lucorum,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Rubus_fruticosus_agg.,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Pastinaca_sativa,Scambus_sp._A,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Senecio_jacobaea,Helina_parcepilosa,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Senecio_jacobaea,Scathophaga_stercoraria,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Senecio_jacobaea,Hoplitis_spinulosa,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Senecio_jacobaea,Sphaerophoria_sp.,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Pastinaca_sativa,Coenosia_tigrina,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Pastinaca_sativa,Pegoplata_aestiva,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Pastinaca_sativa,Phryxe_vulgaris,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Leontodon_hispidus,Pegoplata_aestiva,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Anthyllis_vulneraria,Eristalis_tenax,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Pastinaca_sativa,Ichneumonidae_sp._FV,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Daucus_carota,Helina_parcepilosa,2,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Daucus_carota,Pollenia_pediculata,1,PL,FV,1,2,NA,adult
PL_FV,Pembrey,dyad,sand_dune,Daucus_carota,Ichneumonidae_sp._FV,1,PL,FV,1,2,NA,adult
PL_FV,Cloud_Hill,dyad,heathland,Vaccinium_myrtillus,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Cloud_Hill,dyad,heathland,Vaccinium_myrtillus,Bombus_monticola,1,PL,FV,1,2,NA,adult
PL_FV,Cloud_Hill,dyad,woodland,Vaccinium_myrtillus,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Taraxacum_agg.,Syrphus_ribesii,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Taraxacum_agg.,Meligethes_sp._A,3,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Taraxacum_agg.,Lasioglossum_calceatum,2,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Taraxacum_agg.,Andrena_ovatula,2,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Taraxacum_agg.,Empis_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Taraxacum_agg.,Saltella_sphondylii,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,grassland,Glechoma_hederacea,Bombylius_major,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Potentilla_sterilis,Pegoplata_aestiva,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,scrub,Taraxacum_agg.,Agromyza_pulla,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,woodland,Hyacinthoides_non-scripta,Platycheirus_albimanus,5,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,woodland,Mercurialis_perennis,Syrphus_vitripennis,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,woodland,Mercurialis_perennis,Cynipoidea_sp.__A,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,woodland,Hyacinthoides_non-scripta,Cheilosia_illustrata,1,PL,FV,1,2,NA,adult
PL_FV,Dolebury_Warren,triad,woodland,Viola_riviniana,Platycheirus_albimanus,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Bellis_perennis,Psilothrix_viridicoeruleus,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Viola_riviniana,Psilothrix_viridicoeruleus,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Armeria_maritima,Anthomyiidae_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Sciaridae_sp.,6,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Empis_punctata,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Bellis_perennis,Meligethes_sp._A,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Euphorbia_paralias,Lasius_alienus,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Bellis_perennis,Delia_frontella,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Andrena_nigroaenea,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Psilothrix_viridicoeruleus,12,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Anthyllis_vulneraria,Meligethes_sp._A,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Botanophila_striolata,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Osmia_leaiana,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Taraxacum_agg.,Andrena_barbilabris,1,PL,FV,1,2,NA,adult
PL_FV,Penhale_Sands,monad,sand_dune,Anthyllis_vulneraria,Bombus_rupestris,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Botanophila_striolata,2,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Andrena_barbilabris,5,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Cidnopus_aeruginosus,3,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Empis_punctata,5,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Empis_femorata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Pyrausta_aurata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Bombus_jonellus,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Coenosia_femoralis,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Myrmica_sabuleti,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,grassland,Taraxacum_agg.,Agromyza_nigrociliata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Ranunculus_bulbosus,Botanophila_striolata,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Ranunculus_bulbosus,Cheilosia_albitarsis,1,PL,FV,1,2,NA,adult
PL_FV,Merthyr_Mawr,triad,sand_dune,Ranunculus_bulbosus,Osmia_aurulenta,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Potentilla_erecta,Dendrocerus_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Vaccinium_myrtillus,Bombus_pratorum,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,grassland,Potentilla_erecta,Protapion_nigritarse,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Vaccinium_myrtillus,Apis_mellifera,5,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Vaccinium_myrtillus,Andrena_haemorrhoa,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Vaccinium_myrtillus,Andrena_scotica,1,PL,FV,1,2,NA,adult
PL_FV,Haytor,dyad,scrub,Vaccinium_myrtillus,Bombus_pascuorum,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Exapion_ulicis,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Andrena_dorsata,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Formica_lemani,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Ulex_europaeus,Philorinum_sordidum,1,PL,FV,1,2,NA,adult
PL_FV,Dartmoor_Scrub,monad,scrub,Potentilla_erecta,Formica_lemani,3,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Bibio_marci,1,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Rhingia_campestris,1,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Anemone_nemorosa,Byturus_tomentosus,1,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Sciaridae_sp.,1,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Platycheirus_albimanus,2,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Bombus_pascuorum,2,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Empis_nigritarsis,2,PL,FV,1,2,NA,adult
PL_FV,Leigh_Woods,monad,woodland,Hyacinthoides_non-scripta,Ferdinandia_cuprea,1,PL,FV,1,2,NA,adult
PL_FV,Hangman_Hill,triad,heathland,Vaccinium_myrtillus,Bombus_terrestris,1,PL,FV,1,2,NA,adult
PL_FV,Hangman_Hill,triad,scrub,Ulex_europaeus,Rhingia_campestris,1,PL,FV,1,2,NA,adult
PL_FV,Hangman_Hill,triad,scrub,Ulex_europaeus,Helina_parcepilosa,1,PL,FV,1,2,NA,adult
PL_FV,Hangman_Hill,triad,scrub,Ulex_europaeus,Bombus_terrestris,1,PL,FV,1,2,NA,adult
