Date,Round,Time,Name,Site,Habitat,Transect,Quadrat,Site_trans_quad,Plant_Species,FU_Bud,FU_Open,FU_Wilt,Seeds,FlowersperFU_Bud,FlowersperFU_Open,FlowersperFU_Wilt,Cross_Points,Veg_Cover,Comments,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Plantago_lanceolata,2,4,12,NA,0,0,23,16,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Helianthemum_nummularium,27,2,0,NA,NA,NA,NA,2,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Ranunculus_bulbosus,2,5,14,NA,NA,NA,NA,7,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Senecio_jacobaea,0,0,0,NA,0,0,0,1,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Sanguisorba_minor,0,0,0,NA,0,0,0,23,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Rumex_acetosa,0,0,0,NA,NA,NA,NA,4,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,4_Species,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Luzula_campestris,0,0,0,NA,NA,NA,NA,0,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Lotus_corniculatus,0,0,0,NA,NA,NA,NA,9,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Cerastium_fontanum,9,2,5,NA,NA,NA,NA,2,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,1,Pews.gra.12.1,Linum_catharticum,3,0,0,NA,NA,NA,NA,0,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Pilosella_officinarum,2,1,0,NA,30,86,0,3,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Cerastium_fontanum,8,3,15,NA,NA,NA,NA,3,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Sanguisorba_minor,0,3,12,NA,5,6,15,16,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Plantago_lanceolata,2,4,23,NA,0,0,47,2,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,4_Species,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Bellis_perennis,0,0,9,NA,0,84,0,7,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Rumex_acetosa,12,17,75,NA,NA,NA,NA,1,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Crepis_vesicaria,0,0,0,NA,0,0,0,0,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Taraxacum_agg.,0,0,0,NA,0,0,0,7,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Helianthemum_nummularium,85,15,0,NA,NA,NA,NA,10,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Lotus_corniculatus,0,0,0,NA,NA,NA,NA,12,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Primula_veris,0,0,0,NA,NA,NA,NA,3,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Plantago_media,0,0,0,NA,0,0,0,2,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,2,Pews.gra.12.2,Linum_catharticum,12,0,0,NA,NA,NA,NA,0,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Ranunculus_bulbosus,4,3,8,NA,NA,NA,NA,17,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Bellis_perennis,4,6,14,NA,10,92,0,12,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Cerastium_fontanum,12,8,26,NA,NA,NA,NA,9,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Succisa_pratensis,0,0,0,NA,NA,NA,NA,3,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Taraxacum_agg.,0,0,0,NA,0,0,0,7,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Sanguisorba_minor,0,3,10,NA,9,5,6,16,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Achillea_millefolium,0,0,0,NA,0,0,0,1,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Trifolium_dubium,0,0,0,NA,0,0,0,12,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Galium_verum,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Leontodon_saxatilis,0,0,0,NA,0,0,0,2,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Trifolium_pratense,3,0,0,NA,0,0,0,1,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Trifolium_repens,0,0,0,NA,0,0,0,7,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,3,Pews.gra.12.3,Plantago_lanceolata,0,1,7,NA,0,0,84,14,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Bellis_perennis,14,27,22,NA,18,94,0,12,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Cerastium_fontanum,4,1,3,NA,NA,NA,NA,3,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Ranunculus_bulbosus,17,57,74,NA,NA,NA,NA,28,3,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Plantago_lanceolata,4,15,62,NA,4,18,78,18,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Rumex_acetosa,0,3,85,NA,NA,NA,NA,3,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Trifolium_repens,0,0,0,NA,0,0,0,11,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,4_Species,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Taraxacum_agg.,0,0,0,NA,0,0,0,6,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Primula_veris,0,0,0,NA,NA,NA,NA,0,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,4,Pews.gra.12.4,Trifolium_pratense,0,0,0,NA,0,0,0,4,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,AF,Pews.gra.12.AF,Cirsium_arvense,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,AF,Pews.gra.12.AF,Veronica_chamaedrys,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,AF,Pews.gra.12.AF,Polygala_serpyllifolia,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
09/06/2015,3,14:00,NED,Pewsey_Downs,grassland,12,AF,Pews.gra.12.AF,Dactylorhiza_fuchsii,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,1,Penh.san.8.1,Taraxacum_agg.,0,0,0,NA,0,0,0,3,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,1,Penh.san.8.1,Daucus_carota,0,0,0,NA,0,0,0,0,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,1,Penh.san.8.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,1,Penh.san.8.1,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,2,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,2,Penh.san.8.2,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,2,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,2,Penh.san.8.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,3,Penh.san.8.3,Ononis_repens,0,0,0,NA,NA,NA,NA,2,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,3,Penh.san.8.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,4,Penh.san.8.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,AF,Penh.san.8.AF,Taraxacum_agg.,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,AF,Penh.san.8.AF,Pilosella_officinarum,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,AF,Penh.san.8.AF,Bellis_perennis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,AF,Penh.san.8.AF,Lotus_corniculatus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,13:40,KAW,Penhale_Sands,sand_dune,8,AF,Penh.san.8.AF,Leontodon_hispidus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,1,Penh.san.12.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,1,Penh.san.12.1,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,3,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,2,Penh.san.12.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,2,Penh.san.12.2,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,1,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,2,Penh.san.12.2,Galium_verum,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,3,Penh.san.12.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,4,Penh.san.12.4,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,2,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,4,Penh.san.12.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,1_Species,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,AF,Penh.san.12.AF,Senecio_jacobaea,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,AF,Penh.san.12.AF,Bellis_perennis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,AF,Penh.san.12.AF,Leontodon_hispidus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,14:30,KAW,Penhale_Sands,sand_dune,12,AF,Penh.san.12.AF,Taraxacum_agg.,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,1,Penh.san.11.1,Rubus_fruiticosus,17,0,0,NA,NA,NA,NA,13,3,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,1,Penh.san.11.1,Limonium_vulgare,0,0,0,NA,NA,NA,NA,4,2,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,1,Penh.san.11.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,2,Penh.san.11.2,Heracleum_sphondylium,0,0,0,NA,0,0,0,2,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,2,Penh.san.11.2,Geranium_molle,14,1,21,NA,NA,NA,NA,3,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,2,Penh.san.11.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,3,Penh.san.11.3,Taraxacum_agg.,0,0,0,NA,0,0,0,2,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,3,Penh.san.11.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,3,Penh.san.11.3,Cirsium_arvense,0,0,0,NA,0,0,0,2,2,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,4,Penh.san.11.4,Taraxacum_agg.,0,0,0,NA,0,0,0,2,2,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,4,Penh.san.11.4,Galium_verum,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,4,Penh.san.11.4,Heracleum_sphondylium,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,4,Penh.san.11.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,3_Species,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,4,Penh.san.11.4,Prunus_spinosa,0,0,0,NA,NA,NA,NA,1,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,AF,Penh.san.11.AF,Geranium_robertianum,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,AF,Penh.san.11.AF,Crataegus_monogyna,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,AF,Penh.san.11.AF,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
09/06/2015,3,15:20,KAW,Penhale_Sands,sand_dune,11,AF,Penh.san.11.AF,Rumex_acetosa,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,1,Penh.san.7.1,Cirsium_arvense,0,0,0,NA,0,0,0,0,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,2,Penh.san.7.2,Cirsium_arvense,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,2,Penh.san.7.2,Daucus_carota,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,2,Penh.san.7.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,2,Penh.san.7.2,Galium_verum,0,0,0,NA,0,0,0,2,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Lotus_corniculatus,3,0,1,NA,NA,NA,NA,1,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,1,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Taraxacum_agg.,0,0,0,NA,0,0,0,0,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Daucus_carota,0,0,0,NA,0,0,0,1,2,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Leontodon_hispidus,0,0,0,NA,0,0,0,1,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Galium_verum,8,0,0,NA,6,0,0,1,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,3,Penh.san.7.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,4,Penh.san.7.4,Daucus_carota,0,0,0,NA,0,0,0,0,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,4,Penh.san.7.4,Calystegia_soldanella,0,0,0,NA,NA,NA,NA,0,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,4,Penh.san.7.4,Galium_verum,0,0,0,NA,0,0,0,3,2,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,4,Penh.san.7.4,Taraxacum_agg.,0,0,0,NA,0,0,0,0,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,4,Penh.san.7.4,Geranium_robertianum,0,0,8,NA,NA,NA,NA,2,2,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,AF,Penh.san.7.AF,Bellis_perennis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,AF,Penh.san.7.AF,Pilosella_officinarum,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,AF,Penh.san.7.AF,Anagallis_arvensis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
09/06/2015,3,16:30,KAW,Penhale_Sands,sand_dune,7,AF,Penh.san.7.AF,Plantago_lanceolata,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Daucus_carota,5,0,0,NA,54,0,0,20,4,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Lotus_subbiflorus,17,14,15,NA,NA,NA,NA,6,3,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Hedera_helix,0,0,0,NA,NA,NA,NA,3,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Leontodon_hispidus,0,0,0,NA,0,0,0,2,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Ononis_repens,0,0,0,NA,NA,NA,NA,4,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Anthyllis_vulneraria,15,10,24,NA,NA,NA,NA,2,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,1,Penh.san.9.1,Galium_verum,0,0,0,NA,0,0,0,6,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,2,Penh.san.9.2,Hedera_helix,0,0,0,NA,NA,NA,NA,36,4,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,2,Penh.san.9.2,Galium_verum,0,0,0,NA,0,0,0,4,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,2,Penh.san.9.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,3,Penh.san.9.3,Hedera_helix,0,0,0,NA,NA,NA,NA,36,4,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,3,Penh.san.9.3,Lotus_subbiflorus,9,0,0,NA,NA,NA,NA,5,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,3,Penh.san.9.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,3,Penh.san.9.3,Galium_verum,0,0,0,NA,0,0,0,2,1,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Ononis_repens,0,0,0,NA,NA,NA,NA,2,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Daucus_carota,0,0,0,NA,0,0,0,2,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Lotus_subbiflorus,0,0,0,NA,NA,NA,NA,4,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Galium_verum,0,0,0,NA,0,0,0,1,2,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Hedera_helix,0,0,0,NA,NA,NA,NA,29,4,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Polygala_vulgaris,10,0,0,NA,NA,NA,NA,0,1,NA,NA
10/06/2015,3,09:25,KAW,Penhale_Sands,sand_dune,9,4,Penh.san.9.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
10/06/2015,3,11:00,KAW,Penhale_Sands,sand_dune,10,1,Penh.san.10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sand_only
10/06/2015,3,11:00,KAW,Penhale_Sands,sand_dune,10,2,Penh.san.10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sand_only
10/06/2015,3,11:00,KAW,Penhale_Sands,sand_dune,10,3,Penh.san.10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sand_only
10/06/2015,3,11:00,KAW,Penhale_Sands,sand_dune,10,4,Penh.san.10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sand_only
10/06/2015,3,11:00,KAW,Penhale_Sands,sand_dune,10,AF,Penh.san.10.AF,Daucus_carota,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
10/06/2015,3,11:00,KAW,Penhale_Sands,sand_dune,10,AF,Penh.san.10.AF,Crepis_vesicaria,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,1,Arne.sal.3.1,Limonium_vulgare,0,0,0,NA,0,0,0,12,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,1,Arne.sal.3.1,Spergularia_media,0,0,0,NA,NA,NA,NA,2,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,1,Arne.sal.3.1,Grass,NA,NA,NA,NA,NA,NA,NA,NA,3,2_Species,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,1,Arne.sal.3.1,Glaux_maritima,0,0,0,NA,NA,NA,NA,0,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,1,Arne.sal.3.1,Cochlearia_officinalis,10,2,26,NA,NA,NA,NA,2,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,1,Arne.sal.3.1,Halimione_portulacoides,0,0,0,NA,0,0,0,2,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,2,Arne.sal.3.2,Sarcocornia_perennis,0,0,0,NA,NA,NA,NA,34,3,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,2,Arne.sal.3.2,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,2,Arne.sal.3.2,Spergularia_media,8,0,0,NA,NA,NA,NA,2,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,3,Arne.sal.3.3,Spergularia_media,17,7,6,NA,NA,NA,NA,7,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,3,Arne.sal.3.3,Sarcocornia_perennis,0,0,0,NA,NA,NA,NA,36,3,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,3,Arne.sal.3.3,Grass,NA,NA,NA,NA,NA,NA,NA,NA,2,2_Species,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,3,Arne.sal.3.3,Limonium_vulgare,0,0,0,NA,0,0,0,5,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,4,Arne.sal.3.4,Grass,NA,NA,NA,NA,NA,NA,NA,NA,4,2_Species,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,4,Arne.sal.3.4,Spergularia_media,11,1,7,NA,NA,NA,NA,2,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,4,Arne.sal.3.4,Sarcocornia_perennis,0,0,0,NA,NA,NA,NA,11,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,4,Arne.sal.3.4,Halimione_portulacoides,0,0,0,NA,0,0,0,5,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,4,Arne.sal.3.4,Cochlearia_officinalis,5,4,2,NA,NA,NA,NA,3,2,NA,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,4,Arne.sal.3.4,Sedge,NA,NA,NA,NA,NA,NA,NA,NA,1,1_Species,NA
10/06/2015,3,14:50,NED,Arne,salt_marsh,3,AF,Arne.sal.3.AF,Suaeda_maritima,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
