Web,Round,Site,M_D_T,Habitat,Site_trans,Lower_Taxon,ID_Code,Upper_Taxon,Upper_Taxon_abundance,Number,Conflict
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Erica_tetralix,2370.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Erica_cinerea,2016.1,Pyronia_tithonus,Pyronia_tithonus,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Erica_tetralix,1536.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Erica_tetralix,ESC,Bombus_hypnorum,Bombus_hypnorum,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Calluna_vulgaris,2207.1,Paragus_sp.,Paragus_sp.,1,1
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Erica_tetralix,2163.1,Pyronia_tithonus,Pyronia_tithonus,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.7,Ulex_europaeus,1952.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Lytchett_Bay,triad,woodland,Lytc.woo.7,Rubus_fruticosus_agg.,2189.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,4,Lytchett_Bay,triad,woodland,Lytc.woo.7,Rubus_fruticosus_agg.,2173.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Rubus_fruticosus_agg.,1968.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Rubus_fruticosus_agg.,2107.1,Thymelicus_sylvestris,Thymelicus_sylvestris,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Rubus_fruticosus_agg.,2077.1,Bombus_hortorum,Bombus_hortorum,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Rubus_fruticosus_agg.,2029.1,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.1,Eriothrix_rufomaculata,Eriothrix_rufomaculata,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.2,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.3,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.4,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.5,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.6,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,2136.7,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.1,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.2,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.3,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.4,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.5,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.6,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1502.7,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Senecio_jacobaea,1450.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,4,Lytchett_Bay,triad,scrub,Lytc.scr.8,Rubus_fruticosus_agg.,2072.1,Syrphidae_12,S12,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Ulex_europaeus,2436.1,Helina_parcepilosa,Helina_parcepilosa,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Ulex_europaeus,2420.1,Bombus_hortorum,Bombus_hortorum,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2327.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2467.1,Bombus_jonellus,Bombus_jonellus,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2372.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2518.1,Bombus_jonellus,Bombus_jonellus,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2391.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2458.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Ulex_europaeus,2469.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2366.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2387.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2449.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.10,Erica_cinerea,2461.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2397.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2397.2,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2464.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2106.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2406.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2412.1,Bombus_jonellus,Bombus_jonellus,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2371.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2388.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Erica_cinerea,2279.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.12,Calluna_vulgaris,2424.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.11,Erica_cinerea,2357.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.11,Calluna_vulgaris,2377.1,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.11,Ulex_europaeus,2378.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.11,Erica_cinerea,4050.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.11,Erica_cinerea,1755.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,scrub,Nort.scr.11,Erica_cinerea,2023.1,Bombus_jonellus,Bombus_jonellus,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Calluna_vulgaris,2395.1,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Calluna_vulgaris,1863.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Calluna_vulgaris,2671.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Calluna_vulgaris,2693.1,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Calluna_vulgaris,1954.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Ulex_europaeus,2471.1,Bombus_jonellus,Bombus_jonellus,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Erica_cinerea,2343.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Erica_cinerea,2437.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Erica_cinerea,2101.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Erica_cinerea,2297.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Erica_cinerea,1994.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.10,Calluna_vulgaris,2693.2,Cochylis_sp._A,Cochylis_sp._A,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Erica_cinerea,2353.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Calluna_vulgaris,2646.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Ulex_europaeus,2312.1,Bombus_jonellus,Bombus_jonellus,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Calluna_vulgaris,2296.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Calluna_vulgaris,2753.1,Coenosia_tigrina,Coenosia_tigrina,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Erica_cinerea,2731.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Calluna_vulgaris,2677.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Calluna_vulgaris,2741.1,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Calluna_vulgaris,2741.2,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.11,Erica_cinerea,2738.1,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.12,Calluna_vulgaris,2394.1,Cochylis_sp._A,Cochylis_sp._A,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.12,Calluna_vulgaris,2711.1,Rhagonycha_fulva,Rhagonycha_fulva,1,NA
PL_FV,4,North_Hill,dyad,heathland,Nort.hea.12,Calluna_vulgaris,2720.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.19,Rubus_fruticosus_agg.,2725.1,Myrmica_ruginodis,Myrmica_ruginodis,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.19,Rubus_fruticosus_agg.,2018.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.1,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.2,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.3,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.10,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.11,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.12,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.13,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.14,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.15,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.16,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.17,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.18,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.19,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.20,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.21,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.22,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.23,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.4,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.5,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.6,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.7,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.8,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Leigh_Woods,monad,woodland,Leig.woo.23,Rubus_fruticosus_agg.,2021.9,Eusphalerum_luteum,Eusphalerum_luteum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Taraxacum_agg.,2710.1,Lasioglossum_lativentre,Lasioglossum_lativentre,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_saxatilis,2496.1,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_saxatilis,2681.1,Lasioglossum_calceatum,Lasioglossum_calceatum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_saxatilis,2681.2,Botanophila_striolata,Botanophila_striolata,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_saxatilis,4021.1,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Taraxacum_agg.,2339.1,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_hispidus,2588.1,Hylemya_vagans,Hylemya_vagans,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Lotus_corniculatus,1960.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Taraxacum_agg.,2649.1,Platycheirus_albimanus,Platycheirus_albimanus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Taraxacum_agg.,2433.1,Eupeodes_luniger,Eupeodes_luniger,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_hispidus,2553.1,Eristalis_tenax,Eristalis_tenax,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Euphrasia_nemorosa,2526.1,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Euphrasia_nemorosa,2526.2,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_hispidus,2568.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.19,Leontodon_hispidus,2497.1,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Cirsium_arvense,2000.1,Eriothrix_rufomaculata,Eriothrix_rufomaculata,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Cirsium_arvense,2538.1,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Cirsium_arvense,ESC,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_hispidus,2446.1,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_hispidus,1991.1,Episyrphus_balteatus,Episyrphus_balteatus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_hispidus,4033.1,Episyrphus_balteatus,Episyrphus_balteatus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2676.1,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Lotus_corniculatus,2564.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,1660.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2161.1,Hydrotaea_albipuncta,Hydrotaea_albipuncta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2161.2,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2161.3,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2161.4,Sepsis_orthocnemis,Sepsis_orthocnemis,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2161.5,Lasioglossum_calceatum,Lasioglossum_calceatum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Lotus_corniculatus,2694.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_hispidus,2596.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2373.1,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2373.2,Platycheirus_albimanus,Platycheirus_albimanus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Trifolium_pratense,2201.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_hispidus,2426.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_hispidus,2426.2,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Euphrasia_nemorosa,2150.1,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Heracleum_sphondylium,2722.1,Sarcophaga_carnaria,Sarcophaga_carnaria,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Heracleum_sphondylium,2722.2,Solieria_vacua,Solieria_vacua,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Achillea_millefolium,1518.1,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.24,Leontodon_saxatilis,4007.1,Lasioglossum_calceatum,Lasioglossum_calceatum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Leontodon_saxatilis,2600.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Euphrasia_nemorosa,2621.1,Platycheirus_albimanus,Platycheirus_albimanus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Leontodon_saxatilis,ESC,Apis_mellifera,Apis_mellifera,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Euphrasia_nemorosa,2708.1,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Leontodon_hispidus,2002.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Leontodon_hispidus,2606.1,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Centaurea_nigra,2305.1,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Crepis_vesicaria,2734.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Euphrasia_nemorosa,2530.1,Episyrphus_balteatus,Episyrphus_balteatus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Heracleum_sphondylium,2494.1,Tenthredo_arcuata,Tenthredo_arcuata,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Leontodon_hispidus,2509.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.23,Leucanthemum_vulgare,2510.1,Bithia_spreta,Bithia_spreta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2550.1,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2550.2,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,ESC,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2647.1,Platycheirus_sp.,Platycheirus_sp.,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2403.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2350.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,ESC,Maniola_jurtina,Maniola_jurtina,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2638.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2429.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2079.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2473.1,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2473.2,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2473.3,Platycheirus_albimanus,Platycheirus_albimanus,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2182.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2182.2,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2182.3,Lasioglossum_laevigatum,Lasioglossum_laevigatum,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2182.4,Sphaerophoria_scripta,Sphaerophoria_scripta,1,NA
PL_FV,4,Wyeswood_Common,monad,grassland,Wyes.gra.22,Leontodon_hispidus,2182.5,Platycheirus_albimanus,Platycheirus_albimanus,1,NA
