Web,Site,M_D_T,Lower_Taxon,Upper_Taxon,Lower_Guild,Upper_Guild,TL_lower_taxon,TL_upper_taxon,LS_lower_taxon,LS_upper_taxon,Freq
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Meligethes_sp._A,PL,FV,1,2,NA,adult,5
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Bombus_hypnorum,PL,FV,1,2,NA,adult,2
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Bombus_lucorum,PL,FV,1,2,NA,adult,2
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Platycheirus_albimanus,PL,FV,1,2,NA,adult,3
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Eristalis_pertinax,PL,FV,1,2,NA,adult,2
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Syrphus_ribesii,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Empis_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Rutpela_maculata,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Ulex_europaeus,Meligethes_sp._A,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Erica_cinerea,Bombus_lucorum,PL,FV,1,2,NA,adult,2
PL_FV,Forest_of_Dean,monad,Melampyrum_pratense,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Galium_aparine,Meliscaeva_cinctella,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Galium_aparine,Rhaphium_fasciatum,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Galium_aparine,Gymnopternus_assimilis,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Galium_aparine,Bicellaria_intermedia,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Galium_aparine,Opacifrons_coxata,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Galium_aparine,Meligethes_sp._A,PL,FV,1,2,NA,adult,2
PL_FV,Forest_of_Dean,monad,Galium_aparine,Platycheirus_albimanus,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Digitalis_purpurea,Bombus_lucorum,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Rosa_arvensis,Siphona_geniculata,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Rosa_arvensis,Meligethes_sp._A,PL,FV,1,2,NA,adult,2
PL_FV,Forest_of_Dean,monad,Geranium_robertianum,Siphona_geniculata,PL,FV,1,2,NA,adult,2
PL_FV,Forest_of_Dean,monad,Geranium_robertianum,Gymnopternus_assimilis,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Geranium_robertianum,Empis_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Ranunculus_repens,Rhamphomyia_longipes,PL,FV,1,2,NA,adult,2
PL_FV,Forest_of_Dean,monad,Ranunculus_repens,Psychoda_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Ranunculus_repens,Meligethes_sp._A,PL,FV,1,2,NA,adult,4
PL_FV,Forest_of_Dean,monad,Ranunculus_repens,Gymnopternus_assimilis,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Rosa_arvensis,Phaonia_angelicae,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Rubus_fruticosus_agg.,Siphona_geniculata,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Rubus_fruticosus_agg.,Baccha_elongata,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Digitalis_purpurea,Rhagonycha_fulva,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Hypericum_perforatum,Malthodes_minimus,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Digitalis_purpurea,Phyllodromia_melanocephala,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Digitalis_purpurea,Rhamphomyia_longipes,PL,FV,1,2,NA,adult,1
PL_FV,Forest_of_Dean,monad,Lysimachia_nemorum,Rhamphomyia_longipes,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Potentilla_reptans,Hercostomus_nigripennis,PL,FV,1,2,NA,adult,17
PL_FV,Braunton_Burrows,dyad,Lotus_subbiflorus,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,2
PL_FV,Braunton_Burrows,dyad,Potentilla_reptans,Platypalpus_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Potentilla_reptans,Coenosia_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Prunella_vulgaris,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Centaurea_nigra,Melanargia_galathea,PL,FV,1,2,NA,adult,5
PL_FV,Braunton_Burrows,dyad,Achillea_millefolium,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Agrimonia_eupatoria,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,2
PL_FV,Braunton_Burrows,dyad,Crepis_vesicaria,Sicus_ferrugineus,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Senecio_jacobaea,Rhagonycha_fulva,PL,FV,1,2,NA,adult,2
PL_FV,Braunton_Burrows,dyad,Senecio_jacobaea,Nemotelus_notatus,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Achillea_millefolium,Oedemera_nobilis,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Echium_vulgare,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,2
PL_FV,Braunton_Burrows,dyad,Achillea_millefolium,Tenthredo_arcuata,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Ligustrum_vulgare,Maniola_jurtina,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Ononis_repens,Megachile_leachella,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Crepis_vesicaria,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,1
PL_FV,Braunton_Burrows,dyad,Daucus_carota,Cheilosia_illustrata,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Helina_quadrum,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Microcercis_trigonella,PL,FV,1,2,NA,adult,2
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Coenosia_brevisquama,PL,FV,1,2,NA,adult,2
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Episyrphus_balteatus,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Hypochaeris_radicata,Hercostomus_nigripennis,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Erica_tetralix,Bombus_jonellus,PL,FV,1,2,NA,adult,2
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Hydrotaea_cinerea,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Pegoplata_aestiva,PL,FV,1,2,NA,adult,6
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Sepsis_cynipsea,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Erica_cinerea,Volucella_bombylans,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Erica_cinerea,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Digitalis_purpurea,Formica_lemani,PL,FV,1,2,NA,adult,3
PL_FV,Hangman_Hill,triad,Digitalis_purpurea,Myrmica_ruginodis,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Formica_lemani,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Myrmica_ruginodis,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Dolichopus_rupestris,PL,FV,1,2,NA,adult,2
PL_FV,Hangman_Hill,triad,Potentilla_erecta,Hydrellia_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Hangman_Hill,triad,Erica_cinerea,Bellardia_viarum,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Parascatopse_sp.,PL,FV,1,2,NA,adult,15
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Aprostocetus_sp._X,PL,FV,1,2,NA,adult,8
PL_FV,Burnham-on-Sea,monad,Armeria_maritima,Episyrphus_balteatus,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Pteromalidae_sp._O,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Microcercis_trigonella,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Bombus_terrestris,PL,FV,1,2,NA,adult,3
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Aphanotrigonum_femorella,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Bombus_jonellus,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Pieris_rapae,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Sarcophaga_sinuata,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Bombus_lucorum,PL,FV,1,2,NA,adult,2
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Aphanotrigonum_femorella,PL,FV,1,2,NA,adult,2
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Thymelicus_lineola,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Spergularia_media,Richertella_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Nemotelus_notatus,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Limonium_vulgare,Autographa_gamma,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Limonium_vulgare,Apis_mellifera,PL,FV,1,2,NA,adult,7
PL_FV,Pembrey,dyad,Limonium_vulgare,Neomyia_viridescens,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Rubus_fruticosus_agg.,Oedemera_lurida,PL,FV,1,2,NA,adult,2
PL_FV,Pembrey,dyad,Crepis_vesicaria,Sarcophaga_nigriventris,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Melieria_cana,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Rhinophora_lepida,PL,FV,1,2,NA,adult,2
PL_FV,Pembrey,dyad,Daucus_carota,Braconidae_sp._FV,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Rubus_fruticosus_agg.,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,2
PL_FV,Pembrey,dyad,Hieracium_agg.,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,2
PL_FV,Pembrey,dyad,Rubus_fruticosus_agg.,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Centaurium_eritrea,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Rhagonycha_fulva,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Taraxacum_agg.,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Crepis_vesicaria,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Neomyia_cornicina,PL,FV,1,2,NA,adult,2
PL_FV,Pembrey,dyad,Hieracium_agg.,Rhinophora_lepida,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Hieracium_agg.,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Rubus_fruticosus_agg.,Coenosia_pedella,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Chamerion_angustifolium,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Andia_cinerella,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pembrey,dyad,Daucus_carota,Sarcophaga_nigriventris,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Bombus_pratorum,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Limonium_vulgare,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Bombus_lucorum,PL,FV,1,2,NA,adult,3
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Bombus_jonellus,PL,FV,1,2,NA,adult,3
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Bombus_terrestris,PL,FV,1,2,NA,adult,2
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Empis_femorata,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Meliscaeva_cinctella,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Bombus_hortorum,PL,FV,1,2,NA,adult,2
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Tenthredo_arcuata,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Gymnopternus_aerosus,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Lophosceles_cinereiventris,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Rubus_fruticosus_agg.,Melanostoma_scalare,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Potentilla_erecta,Formica_lemani,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Potentilla_erecta,Platycheirus_peltatus,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Erica_tetralix,Bombus_lucorum,PL,FV,1,2,NA,adult,5
PL_FV,Haddon_Hill,triad,Ulex_europaeus,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Ulex_europaeus,Meliscaeva_auricollis,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Erica_tetralix,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Calluna_vulgaris,Rhinophora_lepida,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Calluna_vulgaris,Lasioglossum_prasinum,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Taraxacum_agg.,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Jasione_montana,Megachile_leachella,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Daucus_carota,Athalia_rosae,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Daucus_carota,Crossocerus_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Daucus_carota,Rhagonycha_fulva,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Daucus_carota,Rhinophora_lepida,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Potentilla_anserina,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Ulex_europaeus,Megachili_willughbiella,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Calluna_vulgaris,Colletes_succinctus,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Erica_tetralix,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Erica_tetralix,Bombus_hypnorum,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Calluna_vulgaris,Paragus_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Ulex_europaeus,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Rubus_fruticosus_agg.,Bombus_pratorum,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Rubus_fruticosus_agg.,Thymelicus_sylvestris,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Rubus_fruticosus_agg.,Bombus_hortorum,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Rubus_fruticosus_agg.,Maniola_jurtina,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Senecio_jacobaea,Eriothrix_rufomaculata,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Senecio_jacobaea,Rhagonycha_fulva,PL,FV,1,2,NA,adult,13
PL_FV,Lytchett_Bay,triad,Senecio_jacobaea,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Ulex_europaeus,Helina_parcepilosa,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Ulex_europaeus,Bombus_hortorum,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Erica_cinerea,Apis_mellifera,PL,FV,1,2,NA,adult,15
PL_FV,North_Hill,dyad,Erica_cinerea,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Erica_cinerea,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Calluna_vulgaris,Apis_mellifera,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Calluna_vulgaris,Rhagonycha_fulva,PL,FV,1,2,NA,adult,6
PL_FV,North_Hill,dyad,Calluna_vulgaris,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,6
PL_FV,North_Hill,dyad,Ulex_europaeus,Bombus_jonellus,PL,FV,1,2,NA,adult,2
PL_FV,North_Hill,dyad,Calluna_vulgaris,Cochylis_sp._A,PL,FV,1,2,NA,adult,2
PL_FV,North_Hill,dyad,Calluna_vulgaris,Coenosia_tigrina,PL,FV,1,2,NA,adult,1
PL_FV,North_Hill,dyad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Rubus_fruticosus_agg.,Myrmica_ruginodis,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Rubus_fruticosus_agg.,Bombus_pratorum,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Rubus_fruticosus_agg.,Eusphalerum_luteum,PL,FV,1,2,NA,adult,23
PL_FV,Wyeswood_Common,monad,Taraxacum_agg.,Lasioglossum_lativentre,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_saxatilis,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_saxatilis,Lasioglossum_calceatum,PL,FV,1,2,NA,adult,2
PL_FV,Wyeswood_Common,monad,Leontodon_saxatilis,Botanophila_striolata,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_saxatilis,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Taraxacum_agg.,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Hylemya_vagans,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Taraxacum_agg.,Platycheirus_albimanus,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Taraxacum_agg.,Eupeodes_luniger,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,6
PL_FV,Wyeswood_Common,monad,Cirsium_arvense,Eriothrix_rufomaculata,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Hydrotaea_albipuncta,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Sepsis_orthocnemis,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Lasioglossum_calceatum,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Trifolium_pratense,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Heracleum_sphondylium,Sarcophaga_carnaria,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Heracleum_sphondylium,Solieria_vacua,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Achillea_millefolium,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_saxatilis,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_saxatilis,Apis_mellifera,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Bombus_lapidarius,PL,FV,1,2,NA,adult,3
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Episyrphus_balteatus,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leucanthemum_vulgare,Bithia_spreta,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Platycheirus_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Polyommatus_icarus,PL,FV,1,2,NA,adult,2
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Platycheirus_albimanus,PL,FV,1,2,NA,adult,3
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Lasioglossum_laevigatum,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Hypochaeris_radicata,Polyommatus_icarus,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Crepis_vesicaria,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Hypochaeris_radicata,Syrphus_ribesii,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Centaurea_nigra,Thymelicus_lineola,PL,FV,1,2,NA,adult,1
PL_FV,Bodmin_Moor,dyad,Potentilla_erecta,Fannia_rondanii,PL,FV,1,2,NA,adult,1
PL_FV,Bodmin_Moor,dyad,Potentilla_erecta,Spilogona_denigrate,PL,FV,1,2,NA,adult,1
PL_FV,Bodmin_Moor,dyad,Potentilla_erecta,Sepsis_cynipsea,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Achillea_millefolium,Cheilosia_impressa,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Achillea_millefolium,Eristalis_arbustorum,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Achillea_millefolium,Oxybelus_uniglumis,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Achillea_millefolium,Oedemera_nobilis,PL,FV,1,2,NA,adult,2
PL_FV,Woolacombe,triad,Pilosella_officinarum,Drymeia_hamata,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Rubus_fruticosus_agg.,Andrena_coitana,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Chamerion_angustifolium,Bombus_pascuorum,PL,FV,1,2,NA,adult,2
PL_FV,Woolacombe,triad,Teucrium_scorodonia,Bombus_pascuorum,PL,FV,1,2,NA,adult,2
PL_FV,Woolacombe,triad,Senecio_jacobaea,Andrena_denticulata,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Senecio_jacobaea,Zygaena_filipendulae,PL,FV,1,2,NA,adult,2
PL_FV,Woolacombe,triad,Senecio_jacobaea,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Rubus_fruticosus_agg.,Bombus_hortorum,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Rubus_fruticosus_agg.,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Sarcophaga_carnaria,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Vespula_rufa,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Lasioglossum_lativentre,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Syrphidae_15,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Vespula_vulgaris,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Erica_cinerea,Eristalis_tenax,PL,FV,1,2,NA,adult,2
PL_FV,Woodland_Hill,triad,Ulex_europaeus,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Thricops_semicinereus,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Rubus_fruticosus_agg.,Phaonia_angelicae,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Teucrium_scorodonia,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Teucrium_scorodonia,Coenosia_puderosa,PL,FV,1,2,NA,adult,1
PL_FV,Seet_Bridge,dyad,Calystegia_sepium,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Seet_Bridge,dyad,Calystegia_sepium,Microcercis_trigonella,PL,FV,1,2,NA,adult,2
PL_FV,Seet_Bridge,dyad,Calystegia_sepium,Trichomalus_rufinus,PL,FV,1,2,NA,adult,3
PL_FV,Seet_Bridge,dyad,Calystegia_sepium,Oscinella_maura,PL,FV,1,2,NA,adult,1
PL_FV,Seet_Bridge,dyad,Sonchus_arvensis,Episyrphus_balteatus,PL,FV,1,2,NA,adult,2
PL_FV,Seet_Bridge,dyad,Sonchus_arvensis,Eristalis_tenax,PL,FV,1,2,NA,adult,3
PL_FV,Seet_Bridge,dyad,Cirsium_palustre,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Seet_Bridge,dyad,Calystegia_sepium,Eristalis_tenax,PL,FV,1,2,NA,adult,1
